"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_001MA","B08303_001EA","B08303_002E","B08303_002M","B08303_002MA","B08303_002EA","B08303_003E","B08303_003EA","B08303_003M","B08303_003MA","B08303_004E","B08303_004EA","B08303_004M","B08303_004MA","B08303_005E","B08303_005EA","B08303_005M","B08303_005MA","B08303_006E","B08303_006EA","B08303_006M","B08303_006MA","B08303_007E","B08303_007EA","B08303_007M","B08303_007MA","B08303_008E","B08303_008EA","B08303_008M","B08303_008MA","B08303_009E","B08303_009EA","B08303_009M","B08303_009MA","B08303_010E","B08303_010EA","B08303_010M","B08303_010MA","B08303_011E","B08303_011EA","B08303_011M","B08303_011MA","B08303_012E","B08303_012EA","B08303_012M","B08303_012MA","B08303_013E","B08303_013M","B08303_013MA","B08303_013EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Annotation of Margin of Error!!Total:!!Less than 5 minutes","Annotation of Estimate!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Annotation of Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Annotation of Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Annotation of Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Annotation of Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Annotation of Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Annotation of Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Annotation of Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Annotation of Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Annotation of Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Annotation of Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Annotation of Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Annotation of Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Annotation of Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Annotation of Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Annotation of Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Annotation of Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Annotation of Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Annotation of Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Annotation of Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Annotation of Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes","Annotation of Margin of Error!!Total:!!90 or more minutes","Annotation of Estimate!!Total:!!90 or more minutes",
"1400000US17031660600","Census Tract 6606, Cook County, Illinois","1852","314","null","null","0","16","null","null","50","null","53","null","18","null","24","null","204","null","96","null","557","null","210","null","32","null","36","null","175","null","97","null","14","null","19","null","116","null","83","null","157","null","88","null","357","null","142","null","172","98","null","null",
"1400000US17031660700","Census Tract 6607, Cook County, Illinois","375","126","null","null","0","11","null","null","0","null","11","null","12","null","15","null","18","null","20","null","46","null","40","null","31","null","33","null","121","null","60","null","0","null","11","null","30","null","28","null","40","null","39","null","30","null","26","null","47","32","null","null",
"1400000US17031660800","Census Tract 6608, Cook County, Illinois","2076","284","null","null","0","11","null","null","72","null","89","null","182","null","96","null","311","null","119","null","182","null","98","null","77","null","59","null","458","null","135","null","86","null","59","null","70","null","75","null","260","null","127","null","214","null","101","null","164","92","null","null",
"1400000US17031660900","Census Tract 6609, Cook County, Illinois","1448","322","null","null","0","11","null","null","88","null","63","null","37","null","54","null","68","null","78","null","79","null","68","null","80","null","73","null","249","null","120","null","42","null","39","null","69","null","57","null","305","null","121","null","229","null","125","null","202","110","null","null",
"1400000US17031661000","Census Tract 6610, Cook County, Illinois","1652","287","null","null","34","50","null","null","25","null","40","null","91","null","64","null","56","null","41","null","110","null","73","null","72","null","60","null","278","null","122","null","36","null","45","null","175","null","114","null","417","null","147","null","217","null","99","null","141","103","null","null",
"1400000US17031661100","Census Tract 6611, Cook County, Illinois","2996","383","null","null","0","16","null","null","71","null","67","null","228","null","107","null","258","null","107","null","287","null","140","null","67","null","96","null","664","null","337","null","71","null","63","null","174","null","89","null","608","null","149","null","491","null","144","null","77","59","null","null",
"1400000US17031670100","Census Tract 6701, Cook County, Illinois","332","104","null","null","0","11","null","null","0","null","11","null","33","null","32","null","21","null","44","null","67","null","73","null","0","null","11","null","85","null","52","null","31","null","32","null","0","null","11","null","60","null","46","null","35","null","35","null","0","11","null","null",
"1400000US17031670200","Census Tract 6702, Cook County, Illinois","270","101","null","null","0","11","null","null","9","null","13","null","0","null","11","null","20","null","24","null","0","null","11","null","0","null","11","null","95","null","56","null","27","null","30","null","0","null","11","null","45","null","40","null","41","null","28","null","33","44","null","null",
"1400000US17031670300","Census Tract 6703, Cook County, Illinois","387","115","null","null","0","11","null","null","0","null","11","null","0","null","11","null","23","null","34","null","13","null","21","null","25","null","34","null","85","null","44","null","0","null","11","null","59","null","46","null","101","null","58","null","63","null","43","null","18","20","null","null",
"1400000US17031670400","Census Tract 6704, Cook County, Illinois","442","136","null","null","0","11","null","null","0","null","11","null","5","null","9","null","6","null","9","null","29","null","29","null","24","null","36","null","146","null","90","null","39","null","29","null","24","null","26","null","107","null","63","null","38","null","35","null","24","38","null","null",
"1400000US17031670500","Census Tract 6705, Cook County, Illinois","251","76","null","null","0","11","null","null","5","null","8","null","0","null","11","null","28","null","20","null","56","null","32","null","38","null","31","null","48","null","30","null","6","null","7","null","14","null","15","null","15","null","12","null","28","null","21","null","13","21","null","null",
"1400000US17031670600","Census Tract 6706, Cook County, Illinois","305","128","null","null","15","23","null","null","0","null","11","null","8","null","12","null","48","null","47","null","0","null","11","null","0","null","11","null","20","null","23","null","39","null","37","null","20","null","30","null","62","null","39","null","41","null","33","null","52","40","null","null",
"1400000US17031670700","Census Tract 6707, Cook County, Illinois","310","114","null","null","0","11","null","null","0","null","11","null","0","null","11","null","31","null","36","null","35","null","29","null","0","null","11","null","75","null","57","null","9","null","19","null","34","null","36","null","56","null","47","null","64","null","71","null","6","10","null","null",
"1400000US17031670800","Census Tract 6708, Cook County, Illinois","322","94","null","null","20","23","null","null","25","null","28","null","15","null","23","null","12","null","18","null","6","null","8","null","0","null","11","null","48","null","42","null","38","null","34","null","14","null","15","null","74","null","40","null","58","null","39","null","12","12","null","null",
"1400000US17031670900","Census Tract 6709, Cook County, Illinois","436","124","null","null","0","11","null","null","0","null","11","null","21","null","24","null","16","null","18","null","71","null","57","null","11","null","17","null","108","null","66","null","0","null","11","null","20","null","30","null","49","null","38","null","92","null","104","null","48","39","null","null",
"1400000US17031671100","Census Tract 6711, Cook County, Illinois","187","90","null","null","0","11","null","null","0","null","11","null","10","null","11","null","15","null","23","null","23","null","25","null","14","null","14","null","32","null","31","null","0","null","11","null","21","null","28","null","31","null","23","null","41","null","40","null","0","11","null","null",
"1400000US17031671200","Census Tract 6712, Cook County, Illinois","237","79","null","null","0","11","null","null","0","null","11","null","32","null","30","null","26","null","30","null","29","null","25","null","10","null","15","null","40","null","29","null","7","null","10","null","0","null","11","null","22","null","23","null","37","null","25","null","34","34","null","null",
"1400000US17031671300","Census Tract 6713, Cook County, Illinois","441","153","null","null","0","11","null","null","0","null","11","null","0","null","11","null","42","null","42","null","100","null","46","null","0","null","11","null","72","null","56","null","7","null","10","null","14","null","23","null","86","null","44","null","101","null","70","null","19","20","null","null",
"1400000US17031671400","Census Tract 6714, Cook County, Illinois","338","116","null","null","0","11","null","null","0","null","11","null","0","null","11","null","20","null","31","null","46","null","43","null","40","null","36","null","85","null","45","null","0","null","11","null","44","null","32","null","48","null","30","null","21","null","19","null","34","52","null","null",
"1400000US17031671500","Census Tract 6715, Cook County, Illinois","556","136","null","null","20","28","null","null","49","null","36","null","0","null","11","null","76","null","51","null","48","null","45","null","27","null","25","null","62","null","38","null","19","null","22","null","19","null","23","null","102","null","94","null","134","null","80","null","0","11","null","null",
"1400000US17031671600","Census Tract 6716, Cook County, Illinois","431","126","null","null","0","11","null","null","0","null","11","null","14","null","23","null","23","null","26","null","78","null","59","null","37","null","42","null","92","null","82","null","0","null","11","null","18","null","29","null","63","null","49","null","101","null","76","null","5","7","null","null",
"1400000US17031671800","Census Tract 6718, Cook County, Illinois","290","81","null","null","0","11","null","null","0","null","11","null","9","null","11","null","28","null","43","null","5","null","8","null","0","null","11","null","45","null","34","null","27","null","22","null","31","null","31","null","49","null","38","null","70","null","45","null","26","30","null","null",
"1400000US17031671900","Census Tract 6719, Cook County, Illinois","395","136","null","null","0","11","null","null","0","null","11","null","20","null","17","null","44","null","33","null","26","null","19","null","40","null","43","null","96","null","41","null","0","null","11","null","20","null","16","null","122","null","77","null","20","null","18","null","7","12","null","null",
"1400000US17031672000","Census Tract 6720, Cook County, Illinois","1092","270","null","null","56","74","null","null","38","null","42","null","59","null","55","null","80","null","64","null","114","null","104","null","0","null","11","null","161","null","122","null","0","null","11","null","175","null","139","null","62","null","74","null","309","null","160","null","38","41","null","null",
"1400000US17031680500","Census Tract 6805, Cook County, Illinois","293","96","null","null","0","11","null","null","0","null","11","null","38","null","32","null","28","null","26","null","38","null","28","null","21","null","23","null","53","null","33","null","0","null","11","null","55","null","61","null","38","null","36","null","22","null","22","null","0","11","null","null",
"1400000US17031680600","Census Tract 6806, Cook County, Illinois","307","129","null","null","0","11","null","null","31","null","36","null","30","null","35","null","5","null","17","null","34","null","34","null","16","null","25","null","44","null","42","null","35","null","29","null","15","null","23","null","59","null","45","null","38","null","36","null","0","11","null","null",
"1400000US17031680900","Census Tract 6809, Cook County, Illinois","744","201","null","null","13","17","null","null","23","null","25","null","8","null","13","null","83","null","75","null","161","null","90","null","0","null","11","null","111","null","88","null","112","null","88","null","36","null","36","null","85","null","70","null","80","null","57","null","32","54","null","null",
"1400000US17031681000","Census Tract 6810, Cook County, Illinois","589","178","null","null","0","11","null","null","0","null","11","null","0","null","11","null","54","null","59","null","23","null","25","null","0","null","11","null","187","null","93","null","24","null","26","null","39","null","38","null","73","null","57","null","123","null","89","null","66","60","null","null",
"1400000US17031681100","Census Tract 6811, Cook County, Illinois","723","202","null","null","0","11","null","null","0","null","11","null","23","null","27","null","49","null","49","null","64","null","58","null","22","null","36","null","167","null","85","null","67","null","71","null","0","null","11","null","165","null","89","null","122","null","72","null","44","45","null","null",
"1400000US17031681200","Census Tract 6812, Cook County, Illinois","622","141","null","null","0","11","null","null","0","null","11","null","61","null","48","null","0","null","11","null","92","null","67","null","9","null","13","null","56","null","37","null","9","null","14","null","91","null","54","null","86","null","57","null","173","null","81","null","45","39","null","null",
"1400000US17031681300","Census Tract 6813, Cook County, Illinois","576","132","null","null","0","11","null","null","0","null","11","null","0","null","11","null","39","null","38","null","0","null","11","null","8","null","11","null","82","null","49","null","18","null","26","null","119","null","49","null","57","null","51","null","161","null","63","null","92","61","null","null",
"1400000US17031681400","Census Tract 6814, Cook County, Illinois","636","232","null","null","0","11","null","null","33","null","52","null","0","null","11","null","67","null","68","null","111","null","89","null","0","null","11","null","83","null","74","null","45","null","69","null","72","null","57","null","114","null","69","null","44","null","51","null","67","78","null","null",
"1400000US17031690300","Census Tract 6903, Cook County, Illinois","835","177","null","null","0","11","null","null","24","null","27","null","16","null","16","null","109","null","87","null","91","null","73","null","22","null","27","null","100","null","78","null","33","null","52","null","38","null","29","null","143","null","74","null","164","null","97","null","95","78","null","null",
"1400000US17031690400","Census Tract 6904, Cook County, Illinois","1177","226","null","null","7","12","null","null","24","null","39","null","44","null","57","null","61","null","60","null","172","null","102","null","21","null","24","null","139","null","104","null","22","null","35","null","117","null","81","null","216","null","104","null","321","null","124","null","33","43","null","null",
"1400000US17031690500","Census Tract 6905, Cook County, Illinois","186","67","null","null","0","11","null","null","0","null","11","null","5","null","7","null","14","null","16","null","13","null","16","null","4","null","9","null","56","null","46","null","0","null","11","null","0","null","11","null","38","null","38","null","29","null","32","null","27","32","null","null",
"1400000US17031690900","Census Tract 6909, Cook County, Illinois","1446","284","null","null","0","11","null","null","27","null","43","null","113","null","86","null","104","null","79","null","156","null","80","null","54","null","59","null","217","null","115","null","68","null","61","null","113","null","82","null","154","null","110","null","304","null","135","null","136","64","null","null",
"1400000US17031691000","Census Tract 6910, Cook County, Illinois","867","237","null","null","11","20","null","null","37","null","40","null","51","null","51","null","38","null","40","null","136","null","93","null","7","null","13","null","152","null","101","null","0","null","11","null","72","null","65","null","122","null","75","null","194","null","113","null","47","43","null","null",
"1400000US17031691100","Census Tract 6911, Cook County, Illinois","822","195","null","null","0","11","null","null","50","null","42","null","11","null","17","null","27","null","27","null","36","null","36","null","32","null","35","null","172","null","71","null","46","null","51","null","0","null","11","null","205","null","129","null","198","null","118","null","45","55","null","null",
"1400000US17031691200","Census Tract 6912, Cook County, Illinois","1111","250","null","null","0","11","null","null","43","null","58","null","49","null","49","null","66","null","64","null","105","null","100","null","12","null","18","null","169","null","116","null","106","null","93","null","79","null","63","null","64","null","54","null","248","null","134","null","170","222","null","null",
"1400000US17031691300","Census Tract 6913, Cook County, Illinois","816","238","null","null","0","11","null","null","0","null","11","null","43","null","41","null","82","null","61","null","107","null","79","null","28","null","28","null","179","null","115","null","0","null","11","null","45","null","35","null","91","null","67","null","216","null","135","null","25","27","null","null",
"1400000US17031691400","Census Tract 6914, Cook County, Illinois","1342","285","null","null","59","92","null","null","0","null","11","null","56","null","51","null","171","null","122","null","253","null","103","null","106","null","73","null","49","null","37","null","39","null","44","null","64","null","62","null","239","null","114","null","215","null","118","null","91","55","null","null",
"1400000US17031691500","Census Tract 6915, Cook County, Illinois","456","106","null","null","0","11","null","null","0","null","11","null","35","null","30","null","35","null","33","null","46","null","43","null","13","null","18","null","85","null","54","null","5","null","8","null","18","null","28","null","85","null","40","null","87","null","52","null","47","29","null","null",
"1400000US17031700100","Census Tract 7001, Cook County, Illinois","1723","341","null","null","0","11","null","null","133","null","79","null","95","null","82","null","36","null","39","null","192","null","105","null","19","null","22","null","367","null","208","null","85","null","66","null","80","null","54","null","177","null","91","null","423","null","140","null","116","94","null","null",
"1400000US17031700200","Census Tract 7002, Cook County, Illinois","2594","270","null","null","0","16","null","null","121","null","71","null","271","null","109","null","113","null","71","null","214","null","82","null","115","null","76","null","363","null","114","null","99","null","127","null","279","null","125","null","549","null","203","null","361","null","87","null","109","63","null","null",
"1400000US17031700301","Census Tract 7003.01, Cook County, Illinois","2757","293","null","null","17","27","null","null","86","null","61","null","269","null","133","null","336","null","111","null","266","null","107","null","124","null","83","null","331","null","106","null","145","null","95","null","231","null","128","null","462","null","146","null","385","null","124","null","105","65","null","null",
"1400000US17031700302","Census Tract 7003.02, Cook County, Illinois","2377","280","null","null","0","16","null","null","13","null","19","null","148","null","69","null","285","null","130","null","156","null","83","null","112","null","68","null","239","null","81","null","31","null","32","null","225","null","124","null","564","null","184","null","451","null","175","null","153","85","null","null",
"1400000US17031700401","Census Tract 7004.01, Cook County, Illinois","2922","343","null","null","0","16","null","null","42","null","33","null","215","null","114","null","236","null","108","null","283","null","111","null","119","null","74","null","392","null","145","null","134","null","78","null","297","null","122","null","564","null","163","null","554","null","174","null","86","47","null","null",
"1400000US17031700402","Census Tract 7004.02, Cook County, Illinois","1721","223","null","null","0","11","null","null","0","null","11","null","141","null","101","null","90","null","71","null","122","null","69","null","37","null","40","null","280","null","121","null","116","null","69","null","85","null","68","null","393","null","132","null","324","null","114","null","133","113","null","null",
"1400000US17031700501","Census Tract 7005.01, Cook County, Illinois","3324","315","null","null","0","16","null","null","59","null","94","null","38","null","48","null","230","null","150","null","320","null","146","null","238","null","161","null","667","null","155","null","145","null","102","null","329","null","195","null","525","null","205","null","655","null","261","null","118","104","null","null",
"1400000US17031700502","Census Tract 7005.02, Cook County, Illinois","1219","195","null","null","36","55","null","null","0","null","11","null","48","null","70","null","88","null","80","null","172","null","102","null","110","null","63","null","130","null","99","null","44","null","35","null","161","null","92","null","174","null","100","null","256","null","97","null","0","11","null","null",
"1400000US17031710100","Census Tract 7101, Cook County, Illinois","378","94","null","null","57","73","null","null","0","null","11","null","5","null","15","null","42","null","40","null","51","null","47","null","6","null","10","null","85","null","67","null","0","null","11","null","38","null","31","null","0","null","11","null","75","null","54","null","19","20","null","null",
"1400000US17031710200","Census Tract 7102, Cook County, Illinois","1646","280","null","null","0","11","null","null","0","null","11","null","25","null","40","null","120","null","85","null","192","null","98","null","190","null","104","null","230","null","142","null","200","null","89","null","197","null","113","null","242","null","114","null","228","null","102","null","22","35","null","null",
"1400000US17031710300","Census Tract 7103, Cook County, Illinois","484","103","null","null","7","11","null","null","0","null","11","null","39","null","32","null","50","null","42","null","37","null","34","null","5","null","8","null","62","null","42","null","12","null","13","null","37","null","35","null","74","null","45","null","93","null","58","null","68","42","null","null",
"1400000US17031710400","Census Tract 7104, Cook County, Illinois","1883","276","null","null","0","16","null","null","0","null","16","null","65","null","55","null","98","null","74","null","328","null","147","null","17","null","20","null","453","null","151","null","14","null","22","null","135","null","96","null","482","null","182","null","204","null","91","null","87","60","null","null",
"1400000US17031710500","Census Tract 7105, Cook County, Illinois","1508","269","null","null","0","11","null","null","15","null","23","null","54","null","46","null","35","null","36","null","114","null","81","null","57","null","56","null","294","null","114","null","98","null","63","null","156","null","99","null","292","null","145","null","271","null","114","null","122","83","null","null",
"1400000US17031710600","Census Tract 7106, Cook County, Illinois","526","105","null","null","14","15","null","null","14","null","22","null","0","null","11","null","25","null","27","null","69","null","48","null","13","null","20","null","74","null","46","null","75","null","54","null","30","null","29","null","51","null","33","null","161","null","66","null","0","11","null","null",
"1400000US17031710700","Census Tract 7107, Cook County, Illinois","1010","254","null","null","31","51","null","null","0","null","11","null","114","null","92","null","36","null","34","null","64","null","58","null","17","null","27","null","130","null","85","null","24","null","23","null","63","null","54","null","229","null","121","null","284","null","140","null","18","26","null","null",
"1400000US17031710800","Census Tract 7108, Cook County, Illinois","1391","479","null","null","55","80","null","null","0","null","11","null","39","null","69","null","36","null","58","null","50","null","81","null","15","null","29","null","259","null","205","null","97","null","110","null","152","null","176","null","250","null","160","null","278","null","194","null","160","223","null","null",
"1400000US17031710900","Census Tract 7109, Cook County, Illinois","790","174","null","null","6","11","null","null","0","null","11","null","11","null","17","null","51","null","36","null","88","null","51","null","102","null","64","null","101","null","61","null","22","null","23","null","68","null","53","null","140","null","63","null","137","null","79","null","64","49","null","null",
"1400000US17031711000","Census Tract 7110, Cook County, Illinois","1037","206","null","null","0","11","null","null","24","null","29","null","53","null","60","null","114","null","63","null","41","null","43","null","101","null","95","null","119","null","80","null","35","null","44","null","30","null","35","null","299","null","126","null","165","null","99","null","56","50","null","null",
"1400000US17031711100","Census Tract 7111, Cook County, Illinois","779","203","null","null","0","11","null","null","0","null","11","null","75","null","55","null","81","null","73","null","88","null","55","null","68","null","67","null","189","null","94","null","13","null","23","null","94","null","78","null","57","null","54","null","74","null","46","null","40","43","null","null",
"1400000US17031711200","Census Tract 7112, Cook County, Illinois","1952","297","null","null","0","11","null","null","15","null","24","null","117","null","77","null","91","null","80","null","207","null","99","null","102","null","79","null","371","null","196","null","89","null","69","null","102","null","74","null","330","null","105","null","383","null","187","null","145","82","null","null",
"1400000US17031711300","Census Tract 7113, Cook County, Illinois","566","121","null","null","0","11","null","null","0","null","11","null","12","null","26","null","60","null","50","null","85","null","56","null","86","null","41","null","119","null","54","null","6","null","9","null","48","null","47","null","85","null","58","null","60","null","49","null","5","7","null","null",
"1400000US17031711400","Census Tract 7114, Cook County, Illinois","906","155","null","null","7","10","null","null","38","null","37","null","57","null","44","null","121","null","63","null","104","null","52","null","71","null","41","null","148","null","60","null","55","null","46","null","74","null","55","null","86","null","52","null","98","null","51","null","47","31","null","null",
"1400000US17031711500","Census Tract 7115, Cook County, Illinois","858","159","null","null","0","11","null","null","0","null","11","null","33","null","41","null","23","null","22","null","107","null","57","null","24","null","21","null","186","null","88","null","53","null","79","null","38","null","25","null","147","null","66","null","140","null","66","null","107","72","null","null",
"1400000US17031720100","Census Tract 7201, Cook County, Illinois","1541","197","null","null","45","42","null","null","50","null","41","null","138","null","83","null","88","null","59","null","105","null","62","null","97","null","50","null","250","null","100","null","96","null","62","null","60","null","38","null","362","null","108","null","185","null","87","null","65","48","null","null",
"1400000US17031720200","Census Tract 7202, Cook County, Illinois","1695","256","null","null","15","18","null","null","42","null","30","null","134","null","71","null","140","null","80","null","174","null","89","null","121","null","90","null","306","null","179","null","167","null","127","null","190","null","92","null","235","null","106","null","150","null","67","null","21","33","null","null",
"1400000US17031720300","Census Tract 7203, Cook County, Illinois","1644","205","null","null","34","33","null","null","136","null","62","null","144","null","63","null","79","null","46","null","170","null","99","null","95","null","65","null","231","null","98","null","84","null","57","null","101","null","59","null","253","null","87","null","256","null","118","null","61","76","null","null",
"1400000US17031720400","Census Tract 7204, Cook County, Illinois","976","108","null","null","34","22","null","null","56","null","36","null","72","null","45","null","110","null","39","null","109","null","49","null","77","null","35","null","192","null","92","null","40","null","29","null","79","null","40","null","127","null","45","null","62","null","32","null","18","16","null","null",
"1400000US17031720500","Census Tract 7205, Cook County, Illinois","1013","114","null","null","22","19","null","null","99","null","39","null","71","null","37","null","67","null","35","null","101","null","51","null","42","null","28","null","147","null","53","null","37","null","23","null","103","null","50","null","176","null","60","null","117","null","46","null","31","25","null","null",
"1400000US17031720600","Census Tract 7206, Cook County, Illinois","764","85","null","null","19","22","null","null","53","null","46","null","81","null","50","null","67","null","36","null","20","null","19","null","50","null","27","null","58","null","35","null","64","null","33","null","53","null","34","null","137","null","83","null","162","null","60","null","0","11","null","null",
"1400000US17031720700","Census Tract 7207, Cook County, Illinois","1466","251","null","null","0","11","null","null","81","null","64","null","111","null","90","null","104","null","48","null","265","null","125","null","101","null","72","null","222","null","100","null","18","null","20","null","87","null","69","null","125","null","61","null","231","null","78","null","121","77","null","null",
"1400000US17031730100","Census Tract 7301, Cook County, Illinois","955","129","null","null","0","11","null","null","11","null","12","null","125","null","71","null","64","null","46","null","78","null","54","null","106","null","64","null","89","null","49","null","3","null","7","null","77","null","64","null","70","null","45","null","218","null","80","null","114","66","null","null",
"1400000US17031730201","Census Tract 7302.01, Cook County, Illinois","1841","448","null","null","18","29","null","null","66","null","66","null","114","null","88","null","61","null","97","null","116","null","99","null","21","null","34","null","329","null","220","null","72","null","79","null","47","null","54","null","363","null","190","null","416","null","208","null","218","184","null","null",
"1400000US17031730202","Census Tract 7302.02, Cook County, Illinois","1245","363","null","null","12","20","null","null","62","null","63","null","7","null","13","null","36","null","28","null","189","null","147","null","0","null","11","null","521","null","203","null","12","null","19","null","40","null","39","null","106","null","78","null","196","null","109","null","64","44","null","null",
"1400000US17031730300","Census Tract 7303, Cook County, Illinois","373","81","null","null","4","6","null","null","0","null","11","null","6","null","10","null","19","null","12","null","94","null","42","null","55","null","41","null","52","null","35","null","18","null","18","null","51","null","29","null","10","null","14","null","39","null","36","null","25","18","null","null",
"1400000US17031730400","Census Tract 7304, Cook County, Illinois","1796","319","null","null","0","11","null","null","7","null","11","null","99","null","74","null","221","null","124","null","131","null","100","null","174","null","96","null","195","null","104","null","54","null","55","null","162","null","86","null","311","null","206","null","181","null","101","null","261","149","null","null",
"1400000US17031730500","Census Tract 7305, Cook County, Illinois","1650","383","null","null","0","11","null","null","0","null","11","null","129","null","85","null","156","null","134","null","165","null","127","null","71","null","55","null","272","null","122","null","42","null","52","null","154","null","123","null","266","null","154","null","212","null","117","null","183","113","null","null",
"1400000US17031730600","Census Tract 7306, Cook County, Illinois","1161","214","null","null","15","24","null","null","87","null","110","null","72","null","42","null","51","null","41","null","83","null","58","null","107","null","89","null","335","null","155","null","0","null","11","null","12","null","22","null","131","null","86","null","195","null","101","null","73","56","null","null",
"1400000US17031730700","Census Tract 7307, Cook County, Illinois","878","155","null","null","0","11","null","null","0","null","11","null","62","null","35","null","37","null","40","null","68","null","53","null","25","null","34","null","206","null","99","null","74","null","65","null","71","null","66","null","135","null","68","null","134","null","66","null","66","43","null","null",
"1400000US17031740100","Census Tract 7401, Cook County, Illinois","1366","207","null","null","0","11","null","null","108","null","61","null","89","null","79","null","89","null","51","null","263","null","121","null","67","null","53","null","162","null","66","null","66","null","57","null","110","null","58","null","153","null","77","null","216","null","97","null","43","37","null","null",
"1400000US17031740200","Census Tract 7402, Cook County, Illinois","2858","294","null","null","61","55","null","null","309","null","148","null","307","null","103","null","148","null","68","null","340","null","126","null","199","null","78","null","382","null","131","null","114","null","72","null","272","null","90","null","311","null","108","null","354","null","115","null","61","44","null","null",
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","2486","210","null","null","17","21","null","null","138","null","93","null","173","null","79","null","226","null","96","null","414","null","123","null","160","null","76","null","315","null","122","null","167","null","85","null","303","null","122","null","295","null","90","null","250","null","105","null","28","27","null","null",
"1400000US17031740400","Census Tract 7404, Cook County, Illinois","2249","191","null","null","19","22","null","null","53","null","42","null","136","null","87","null","277","null","119","null","287","null","120","null","63","null","44","null","298","null","95","null","95","null","52","null","177","null","77","null","383","null","111","null","340","null","135","null","121","91","null","null",
"1400000US17031750100","Census Tract 7501, Cook County, Illinois","1366","254","null","null","50","66","null","null","46","null","35","null","0","null","11","null","65","null","52","null","82","null","66","null","36","null","38","null","295","null","108","null","40","null","47","null","70","null","50","null","163","null","85","null","348","null","139","null","171","123","null","null",
"1400000US17031750200","Census Tract 7502, Cook County, Illinois","1306","201","null","null","83","75","null","null","71","null","53","null","125","null","105","null","124","null","75","null","89","null","52","null","70","null","54","null","114","null","78","null","84","null","53","null","117","null","82","null","201","null","93","null","228","null","95","null","0","11","null","null",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","1215","106","null","null","20","18","null","null","94","null","35","null","116","null","48","null","79","null","29","null","95","null","46","null","71","null","36","null","172","null","50","null","63","null","27","null","56","null","26","null","281","null","82","null","145","null","66","null","23","26","null","null",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","1681","238","null","null","65","60","null","null","84","null","51","null","133","null","62","null","137","null","68","null","108","null","56","null","125","null","77","null","199","null","64","null","133","null","80","null","137","null","72","null","311","null","139","null","170","null","88","null","79","58","null","null",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","1697","341","null","null","59","94","null","null","44","null","61","null","27","null","39","null","52","null","62","null","185","null","160","null","83","null","72","null","292","null","148","null","138","null","99","null","158","null","109","null","357","null","177","null","234","null","139","null","68","64","null","null",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","1159","309","null","null","50","44","null","null","0","null","11","null","47","null","36","null","68","null","48","null","151","null","107","null","61","null","57","null","185","null","92","null","10","null","16","null","131","null","129","null","259","null","129","null","134","null","74","null","63","51","null","null",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","2423","325","null","null","56","67","null","null","121","null","87","null","215","null","167","null","68","null","57","null","179","null","109","null","120","null","95","null","867","null","294","null","78","null","69","null","97","null","104","null","303","null","137","null","284","null","140","null","35","40","null","null",
