"GEO_ID","NAME","B25077_001M","B25077_001MA","B25077_001E","B25077_001EA",
"Geography","Geographic Area Name","Margin of Error!!Median value (dollars)","Annotation of Margin of Error!!Median value (dollars)","Estimate!!Median value (dollars)","Annotation of Estimate!!Median value (dollars)",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","17192","null","295800","null",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","32183","null","230300","null",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","9479","null","273600","null",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","14985","null","267900","null",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","6106","null","25100","null",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","17015","null","342300","null",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","62052","null","266400","null",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","33950","null","344700","null",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","26505","null","258300","null",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","22325","null","316200","null",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","34133","null","319900","null",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","***","***","1,000,000+","1,000,000+",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","54500","null","949100","null",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","59387","null","963700","null",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","***","***","1,000,000+","1,000,000+",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","45537","null","970900","null",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","***","***","1,000,000+","1,000,000+",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","47590","null","876100","null",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","74433","null","488800","null",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","22478","null","487100","null",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","42487","null","553800","null",
"1400000US17031801100","Census Tract 8011, Cook County, Illinois","58693","null","718200","null",
"1400000US17031801200","Census Tract 8012, Cook County, Illinois","63774","null","915100","null",
"1400000US17031801300","Census Tract 8013, Cook County, Illinois","59870","null","739500","null",
"1400000US17031801400","Census Tract 8014, Cook County, Illinois","34193","null","558900","null",
"1400000US17031801500","Census Tract 8015, Cook County, Illinois","43683","null","495600","null",
"1400000US17031801601","Census Tract 8016.01, Cook County, Illinois","39760","null","551800","null",
"1400000US17031801603","Census Tract 8016.03, Cook County, Illinois","35264","null","364500","null",
"1400000US17031801605","Census Tract 8016.05, Cook County, Illinois","36163","null","572100","null",
"1400000US17031801606","Census Tract 8016.06, Cook County, Illinois","35662","null","547600","null",
"1400000US17031801607","Census Tract 8016.07, Cook County, Illinois","27801","null","620600","null",
"1400000US17031801608","Census Tract 8016.08, Cook County, Illinois","37769","null","547600","null",
"1400000US17031801701","Census Tract 8017.01, Cook County, Illinois","37410","null","648400","null",
"1400000US17031801702","Census Tract 8017.02, Cook County, Illinois","48594","null","535800","null",
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","52329","null","566100","null",
"1400000US17031801901","Census Tract 8019.01, Cook County, Illinois","41584","null","396800","null",
"1400000US17031801902","Census Tract 8019.02, Cook County, Illinois","66658","null","731200","null",
"1400000US17031802002","Census Tract 8020.02, Cook County, Illinois","40978","null","505100","null",
"1400000US17031802003","Census Tract 8020.03, Cook County, Illinois","80655","null","486000","null",
"1400000US17031802004","Census Tract 8020.04, Cook County, Illinois","20219","null","218800","null",
"1400000US17031802100","Census Tract 8021, Cook County, Illinois","53999","null","601700","null",
"1400000US17031802200","Census Tract 8022, Cook County, Illinois","60768","null","577000","null",
"1400000US17031802300","Census Tract 8023, Cook County, Illinois","54646","null","687900","null",
"1400000US17031802402","Census Tract 8024.02, Cook County, Illinois","25410","null","285700","null",
"1400000US17031802403","Census Tract 8024.03, Cook County, Illinois","29368","null","258600","null",
"1400000US17031802404","Census Tract 8024.04, Cook County, Illinois","7598","null","182400","null",
"1400000US17031802503","Census Tract 8025.03, Cook County, Illinois","9305","null","241300","null",
"1400000US17031802504","Census Tract 8025.04, Cook County, Illinois","17722","null","278600","null",
"1400000US17031802505","Census Tract 8025.05, Cook County, Illinois","21060","null","216900","null",
"1400000US17031802506","Census Tract 8025.06, Cook County, Illinois","18459","null","243800","null",
"1400000US17031802605","Census Tract 8026.05, Cook County, Illinois","12423","null","361900","null",
"1400000US17031802607","Census Tract 8026.07, Cook County, Illinois","41320","null","381400","null",
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","18963","null","289600","null",
"1400000US17031802609","Census Tract 8026.09, Cook County, Illinois","7820","null","151000","null",
"1400000US17031802610","Census Tract 8026.10, Cook County, Illinois","22954","null","349200","null",
"1400000US17031802701","Census Tract 8027.01, Cook County, Illinois","15086","null","359600","null",
"1400000US17031802702","Census Tract 8027.02, Cook County, Illinois","11073","null","360500","null",
"1400000US17031802801","Census Tract 8028.01, Cook County, Illinois","14664","null","367200","null",
"1400000US17031802802","Census Tract 8028.02, Cook County, Illinois","13413","null","324600","null",
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","29621","null","396900","null",
"1400000US17031803005","Census Tract 8030.05, Cook County, Illinois","22701","null","306900","null",
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","16827","null","356700","null",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","16583","null","447700","null",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","25085","null","306000","null",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","13365","null","281100","null",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","21117","null","269700","null",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","44728","null","245300","null",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","25281","null","359700","null",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","25027","null","371500","null",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","11710","null","359700","null",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","18063","null","374400","null",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","13455","null","351500","null",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","28700","null","347900","null",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","31917","null","402400","null",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","24043","null","409800","null",
"1400000US17031803603","Census Tract 8036.03, Cook County, Illinois","26400","null","570700","null",
"1400000US17031803604","Census Tract 8036.04, Cook County, Illinois","13516","null","341100","null",
"1400000US17031803605","Census Tract 8036.05, Cook County, Illinois","29180","null","369500","null",
"1400000US17031803606","Census Tract 8036.06, Cook County, Illinois","16024","null","141000","null",
"1400000US17031803607","Census Tract 8036.07, Cook County, Illinois","7056","null","335300","null",
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","47429","null","392500","null",
"1400000US17031803610","Census Tract 8036.10, Cook County, Illinois","27483","null","328100","null",
"1400000US17031803611","Census Tract 8036.11, Cook County, Illinois","9758","null","181800","null",
"1400000US17031803612","Census Tract 8036.12, Cook County, Illinois","61217","null","228700","null",
"1400000US17031803701","Census Tract 8037.01, Cook County, Illinois","52665","null","249700","null",
"1400000US17031803702","Census Tract 8037.02, Cook County, Illinois","13954","null","354100","null",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","16676","null","302800","null",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","15502","null","229900","null",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","11384","null","266400","null",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","8829","null","258500","null",
"1400000US17031804102","Census Tract 8041.02, Cook County, Illinois","32147","null","525900","null",
"1400000US17031804104","Census Tract 8041.04, Cook County, Illinois","14736","null","317700","null",
"1400000US17031804105","Census Tract 8041.05, Cook County, Illinois","13956","null","387300","null",
"1400000US17031804106","Census Tract 8041.06, Cook County, Illinois","27302","null","365200","null",
"1400000US17031804108","Census Tract 8041.08, Cook County, Illinois","324563","null","325000","null",
"1400000US17031804109","Census Tract 8041.09, Cook County, Illinois","49006","null","473900","null",
"1400000US17031804201","Census Tract 8042.01, Cook County, Illinois","40411","null","822800","null",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","22622","null","446800","null",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","11501","null","226200","null",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","8945","null","209200","null",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","9784","null","218700","null",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","19996","null","218400","null",
"1400000US17031804310","Census Tract 8043.10, Cook County, Illinois","17985","null","252100","null",
"1400000US17031804311","Census Tract 8043.11, Cook County, Illinois","17438","null","346300","null",
"1400000US17031804403","Census Tract 8044.03, Cook County, Illinois","14284","null","232800","null",
"1400000US17031804404","Census Tract 8044.04, Cook County, Illinois","8237","null","228000","null",
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","11835","null","224900","null",
"1400000US17031804406","Census Tract 8044.06, Cook County, Illinois","16811","null","179300","null",
"1400000US17031804505","Census Tract 8045.05, Cook County, Illinois","28512","null","187200","null",
"1400000US17031804506","Census Tract 8045.06, Cook County, Illinois","23771","null","336400","null",
"1400000US17031804507","Census Tract 8045.07, Cook County, Illinois","12189","null","309900","null",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","31369","null","201900","null",
"1400000US17031804509","Census Tract 8045.09, Cook County, Illinois","12951","null","243000","null",
"1400000US17031804510","Census Tract 8045.10, Cook County, Illinois","16499","null","226500","null",
"1400000US17031804511","Census Tract 8045.11, Cook County, Illinois","8440","null","229700","null",
"1400000US17031804603","Census Tract 8046.03, Cook County, Illinois","17814","null","221700","null",
"1400000US17031804606","Census Tract 8046.06, Cook County, Illinois","16293","null","348300","null",
"1400000US17031804607","Census Tract 8046.07, Cook County, Illinois","15383","null","330600","null",
"1400000US17031804608","Census Tract 8046.08, Cook County, Illinois","13206","null","231100","null",
"1400000US17031804609","Census Tract 8046.09, Cook County, Illinois","51122","null","324900","null",
"1400000US17031804610","Census Tract 8046.10, Cook County, Illinois","8322","null","191800","null",
"1400000US17031804611","Census Tract 8046.11, Cook County, Illinois","84464","null","249000","null",
"1400000US17031804701","Census Tract 8047.01, Cook County, Illinois","16811","null","176800","null",
"1400000US17031804705","Census Tract 8047.05, Cook County, Illinois","16725","null","171600","null",
"1400000US17031804706","Census Tract 8047.06, Cook County, Illinois","11472","null","329800","null",
"1400000US17031804709","Census Tract 8047.09, Cook County, Illinois","15405","null","243700","null",
"1400000US17031804710","Census Tract 8047.10, Cook County, Illinois","14788","null","276900","null",
"1400000US17031804711","Census Tract 8047.11, Cook County, Illinois","18453","null","207800","null",
"1400000US17031804712","Census Tract 8047.12, Cook County, Illinois","11593","null","343300","null",
"1400000US17031804713","Census Tract 8047.13, Cook County, Illinois","15360","null","261300","null",
"1400000US17031804714","Census Tract 8047.14, Cook County, Illinois","19960","null","312900","null",
"1400000US17031804715","Census Tract 8047.15, Cook County, Illinois","23211","null","164000","null",
"1400000US17031804716","Census Tract 8047.16, Cook County, Illinois","21256","null","330400","null",
"1400000US17031804803","Census Tract 8048.03, Cook County, Illinois","18192","null","352000","null",
"1400000US17031804804","Census Tract 8048.04, Cook County, Illinois","9413","null","211700","null",
"1400000US17031804805","Census Tract 8048.05, Cook County, Illinois","14724","null","248500","null",
"1400000US17031804806","Census Tract 8048.06, Cook County, Illinois","12284","null","193100","null",
"1400000US17031804807","Census Tract 8048.07, Cook County, Illinois","9821","null","263600","null",
"1400000US17031804808","Census Tract 8048.08, Cook County, Illinois","15100","null","329900","null",
"1400000US17031804809","Census Tract 8048.09, Cook County, Illinois","17170","null","316100","null",
"1400000US17031804810","Census Tract 8048.10, Cook County, Illinois","15590","null","324200","null",
"1400000US17031804901","Census Tract 8049.01, Cook County, Illinois","9839","null","342400","null",
"1400000US17031804902","Census Tract 8049.02, Cook County, Illinois","12776","null","336200","null",
"1400000US17031805001","Census Tract 8050.01, Cook County, Illinois","17839","null","417700","null",
"1400000US17031805002","Census Tract 8050.02, Cook County, Illinois","24805","null","212800","null",
"1400000US17031805105","Census Tract 8051.05, Cook County, Illinois","18526","null","186100","null",
"1400000US17031805106","Census Tract 8051.06, Cook County, Illinois","89325","null","319800","null",
"1400000US17031805107","Census Tract 8051.07, Cook County, Illinois","13107","null","187000","null",
"1400000US17031805108","Census Tract 8051.08, Cook County, Illinois","25371","null","315200","null",
"1400000US17031805109","Census Tract 8051.09, Cook County, Illinois","26939","null","413100","null",
"1400000US17031805110","Census Tract 8051.10, Cook County, Illinois","14606","null","286100","null",
"1400000US17031805111","Census Tract 8051.11, Cook County, Illinois","38225","null","210300","null",
"1400000US17031805112","Census Tract 8051.12, Cook County, Illinois","24014","null","302900","null",
"1400000US17031805201","Census Tract 8052.01, Cook County, Illinois","23802","null","421300","null",
"1400000US17031805202","Census Tract 8052.02, Cook County, Illinois","21866","null","430800","null",
"1400000US17031805301","Census Tract 8053.01, Cook County, Illinois","26267","null","385700","null",
"1400000US17031805302","Census Tract 8053.02, Cook County, Illinois","13944","null","356000","null",
"1400000US17031805401","Census Tract 8054.01, Cook County, Illinois","16252","null","348600","null",
"1400000US17031805402","Census Tract 8054.02, Cook County, Illinois","12500","null","357300","null",
"1400000US17031805501","Census Tract 8055.01, Cook County, Illinois","32517","null","476800","null",
"1400000US17031805502","Census Tract 8055.02, Cook County, Illinois","32667","null","599800","null",
"1400000US17031805600","Census Tract 8056, Cook County, Illinois","33850","null","607900","null",
"1400000US17031805701","Census Tract 8057.01, Cook County, Illinois","48939","null","458400","null",
"1400000US17031805702","Census Tract 8057.02, Cook County, Illinois","59955","null","454200","null",
"1400000US17031805801","Census Tract 8058.01, Cook County, Illinois","28857","null","411000","null",
"1400000US17031805802","Census Tract 8058.02, Cook County, Illinois","21071","null","436800","null",
"1400000US17031805901","Census Tract 8059.01, Cook County, Illinois","22481","null","316900","null",
"1400000US17031805902","Census Tract 8059.02, Cook County, Illinois","25851","null","478000","null",
"1400000US17031806001","Census Tract 8060.01, Cook County, Illinois","17669","null","170700","null",
"1400000US17031806002","Census Tract 8060.02, Cook County, Illinois","8663","null","179700","null",
"1400000US17031806003","Census Tract 8060.03, Cook County, Illinois","33137","null","228300","null",
"1400000US17031806004","Census Tract 8060.04, Cook County, Illinois","17930","null","287900","null",
"1400000US17031806102","Census Tract 8061.02, Cook County, Illinois","14841","null","311900","null",
"1400000US17031806103","Census Tract 8061.03, Cook County, Illinois","19158","null","329400","null",
"1400000US17031806104","Census Tract 8061.04, Cook County, Illinois","46419","null","226100","null",
"1400000US17031806201","Census Tract 8062.01, Cook County, Illinois","12350","null","243500","null",
"1400000US17031806202","Census Tract 8062.02, Cook County, Illinois","13764","null","229100","null",
"1400000US17031806300","Census Tract 8063, Cook County, Illinois","19832","null","284500","null",
"1400000US17031806400","Census Tract 8064, Cook County, Illinois","19297","null","345700","null",
"1400000US17031806501","Census Tract 8065.01, Cook County, Illinois","24238","null","234200","null",
"1400000US17031806502","Census Tract 8065.02, Cook County, Illinois","16275","null","249500","null",
"1400000US17031806600","Census Tract 8066, Cook County, Illinois","15618","null","290600","null",
"1400000US17031806700","Census Tract 8067, Cook County, Illinois","20543","null","468400","null",
"1400000US17031806801","Census Tract 8068.01, Cook County, Illinois","29625","null","342700","null",
"1400000US17031806802","Census Tract 8068.02, Cook County, Illinois","54511","null","441700","null",
"1400000US17031806900","Census Tract 8069, Cook County, Illinois","15509","null","309100","null",
"1400000US17031807000","Census Tract 8070, Cook County, Illinois","29618","null","313000","null",
"1400000US17031807100","Census Tract 8071, Cook County, Illinois","20843","null","444700","null",
"1400000US17031807200","Census Tract 8072, Cook County, Illinois","23085","null","361400","null",
"1400000US17031807300","Census Tract 8073, Cook County, Illinois","35860","null","339400","null",
"1400000US17031807400","Census Tract 8074, Cook County, Illinois","27167","null","344100","null",
"1400000US17031807500","Census Tract 8075, Cook County, Illinois","19346","null","367600","null",
"1400000US17031807600","Census Tract 8076, Cook County, Illinois","13541","null","357900","null",
"1400000US17031807700","Census Tract 8077, Cook County, Illinois","27353","null","313000","null",
"1400000US17031807800","Census Tract 8078, Cook County, Illinois","30743","null","376900","null",
"1400000US17031807900","Census Tract 8079, Cook County, Illinois","46651","null","578800","null",
"1400000US17031808001","Census Tract 8080.01, Cook County, Illinois","39039","null","464200","null",
"1400000US17031808002","Census Tract 8080.02, Cook County, Illinois","33147","null","412600","null",
"1400000US17031808100","Census Tract 8081, Cook County, Illinois","19145","null","299000","null",
"1400000US17031808200","Census Tract 8082, Cook County, Illinois","13911","null","325100","null",
"1400000US17031808301","Census Tract 8083.01, Cook County, Illinois","14065","null","325900","null",
"1400000US17031808302","Census Tract 8083.02, Cook County, Illinois","20071","null","348200","null",
"1400000US17031808400","Census Tract 8084, Cook County, Illinois","19219","null","379500","null",
"1400000US17031808500","Census Tract 8085, Cook County, Illinois","16805","null","379000","null",
"1400000US17031808600","Census Tract 8086, Cook County, Illinois","95090","null","768900","null",
"1400000US17031808702","Census Tract 8087.02, Cook County, Illinois","66680","null","187500","null",
"1400000US17031808800","Census Tract 8088, Cook County, Illinois","54510","null","572300","null",
"1400000US17031808900","Census Tract 8089, Cook County, Illinois","48361","null","524600","null",
"1400000US17031809000","Census Tract 8090, Cook County, Illinois","32251","null","603000","null",
"1400000US17031809100","Census Tract 8091, Cook County, Illinois","63581","null","527500","null",
"1400000US17031809200","Census Tract 8092, Cook County, Illinois","33223","null","317500","null",
"1400000US17031809300","Census Tract 8093, Cook County, Illinois","45406","null","598800","null",
"1400000US17031809400","Census Tract 8094, Cook County, Illinois","40210","null","446300","null",
"1400000US17031809500","Census Tract 8095, Cook County, Illinois","42272","null","380600","null",
"1400000US17031809600","Census Tract 8096, Cook County, Illinois","101106","null","435700","null",
"1400000US17031809700","Census Tract 8097, Cook County, Illinois","29929","null","377400","null",
"1400000US17031809800","Census Tract 8098, Cook County, Illinois","97003","null","631500","null",
"1400000US17031809900","Census Tract 8099, Cook County, Illinois","73160","null","399600","null",
"1400000US17031810000","Census Tract 8100, Cook County, Illinois","27066","null","313900","null",
"1400000US17031810100","Census Tract 8101, Cook County, Illinois","32289","null","361200","null",
"1400000US17031810200","Census Tract 8102, Cook County, Illinois","28049","null","208100","null",
"1400000US17031810301","Census Tract 8103.01, Cook County, Illinois","27523","null","314200","null",
"1400000US17031810302","Census Tract 8103.02, Cook County, Illinois","35361","null","371300","null",
"1400000US17031810400","Census Tract 8104, Cook County, Illinois","27483","null","418400","null",
"1400000US17031810501","Census Tract 8105.01, Cook County, Illinois","19842","null","356300","null",
"1400000US17031810502","Census Tract 8105.02, Cook County, Illinois","23431","null","309800","null",
"1400000US17031810600","Census Tract 8106, Cook County, Illinois","29367","null","322300","null",
"1400000US17031810701","Census Tract 8107.01, Cook County, Illinois","28406","null","250200","null",
"1400000US17031810702","Census Tract 8107.02, Cook County, Illinois","30901","null","241400","null",
"1400000US17031810800","Census Tract 8108, Cook County, Illinois","19324","null","288900","null",
"1400000US17031810900","Census Tract 8109, Cook County, Illinois","32049","null","285000","null",
"1400000US17031811000","Census Tract 8110, Cook County, Illinois","12664","null","361500","null",
"1400000US17031811100","Census Tract 8111, Cook County, Illinois","23319","null","209400","null",
"1400000US17031811200","Census Tract 8112, Cook County, Illinois","12989","null","264500","null",
"1400000US17031811301","Census Tract 8113.01, Cook County, Illinois","26538","null","241300","null",
"1400000US17031811302","Census Tract 8113.02, Cook County, Illinois","13661","null","220500","null",
"1400000US17031811401","Census Tract 8114.01, Cook County, Illinois","13542","null","254000","null",
"1400000US17031811402","Census Tract 8114.02, Cook County, Illinois","13587","null","237900","null",
"1400000US17031811500","Census Tract 8115, Cook County, Illinois","13651","null","233700","null",
"1400000US17031811600","Census Tract 8116, Cook County, Illinois","19223","null","311400","null",
"1400000US17031811701","Census Tract 8117.01, Cook County, Illinois","19948","null","242500","null",
"1400000US17031811702","Census Tract 8117.02, Cook County, Illinois","18489","null","198800","null",
"1400000US17031811800","Census Tract 8118, Cook County, Illinois","10299","null","234700","null",
"1400000US17031811900","Census Tract 8119, Cook County, Illinois","67089","null","732900","null",
"1400000US17031812000","Census Tract 8120, Cook County, Illinois","50099","null","535800","null",
"1400000US17031812100","Census Tract 8121, Cook County, Illinois","19652","null","369500","null",
"1400000US17031812200","Census Tract 8122, Cook County, Illinois","24007","null","626500","null",
"1400000US17031812301","Census Tract 8123.01, Cook County, Illinois","16067","null","219400","null",
"1400000US17031812302","Census Tract 8123.02, Cook County, Illinois","48872","null","518800","null",
"1400000US17031812400","Census Tract 8124, Cook County, Illinois","72591","null","704900","null",
"1400000US17031812500","Census Tract 8125, Cook County, Illinois","36528","null","449500","null",
"1400000US17031812600","Census Tract 8126, Cook County, Illinois","43928","null","287000","null",
"1400000US17031812700","Census Tract 8127, Cook County, Illinois","53872","null","260200","null",
"1400000US17031812801","Census Tract 8128.01, Cook County, Illinois","17836","null","227800","null",
"1400000US17031812802","Census Tract 8128.02, Cook County, Illinois","96821","null","327000","null",
"1400000US17031812900","Census Tract 8129, Cook County, Illinois","26657","null","398600","null",
"1400000US17031813000","Census Tract 8130, Cook County, Illinois","20035","null","387000","null",
"1400000US17031813100","Census Tract 8131, Cook County, Illinois","16200","null","340900","null",
"1400000US17031813200","Census Tract 8132, Cook County, Illinois","27015","null","394100","null",
"1400000US17031813301","Census Tract 8133.01, Cook County, Illinois","39016","null","190500","null",
"1400000US17031813302","Census Tract 8133.02, Cook County, Illinois","66391","null","172700","null",
"1400000US17031813400","Census Tract 8134, Cook County, Illinois","34514","null","220400","null",
"1400000US17031813500","Census Tract 8135, Cook County, Illinois","25201","null","240800","null",
"1400000US17031813600","Census Tract 8136, Cook County, Illinois","18660","null","229600","null",
"1400000US17031813701","Census Tract 8137.01, Cook County, Illinois","36215","null","244000","null",
"1400000US17031813702","Census Tract 8137.02, Cook County, Illinois","33367","null","249800","null",
"1400000US17031813801","Census Tract 8138.01, Cook County, Illinois","37688","null","246500","null",
"1400000US17031813802","Census Tract 8138.02, Cook County, Illinois","15731","null","228000","null",
"1400000US17031813900","Census Tract 8139, Cook County, Illinois","13969","null","221100","null",
"1400000US17031814000","Census Tract 8140, Cook County, Illinois","30528","null","199800","null",
"1400000US17031814100","Census Tract 8141, Cook County, Illinois","20512","null","221200","null",
"1400000US17031814200","Census Tract 8142, Cook County, Illinois","23303","null","201300","null",
"1400000US17031814300","Census Tract 8143, Cook County, Illinois","17260","null","214200","null",
"1400000US17031814400","Census Tract 8144, Cook County, Illinois","13216","null","207600","null",
"1400000US17031814500","Census Tract 8145, Cook County, Illinois","13526","null","224500","null",
"1400000US17031814600","Census Tract 8146, Cook County, Illinois","15419","null","226400","null",
"1400000US17031814700","Census Tract 8147, Cook County, Illinois","15323","null","217600","null",
"1400000US17031814800","Census Tract 8148, Cook County, Illinois","7886","null","276700","null",
"1400000US17031814900","Census Tract 8149, Cook County, Illinois","22347","null","259000","null",
"1400000US17031815000","Census Tract 8150, Cook County, Illinois","17054","null","243700","null",
"1400000US17031815100","Census Tract 8151, Cook County, Illinois","16258","null","237700","null",
"1400000US17031815200","Census Tract 8152, Cook County, Illinois","10728","null","225800","null",
"1400000US17031815300","Census Tract 8153, Cook County, Illinois","9812","null","233500","null",
"1400000US17031815400","Census Tract 8154, Cook County, Illinois","16647","null","283100","null",
"1400000US17031815500","Census Tract 8155, Cook County, Illinois","11439","null","243000","null",
"1400000US17031815600","Census Tract 8156, Cook County, Illinois","11317","null","264000","null",
"1400000US17031815701","Census Tract 8157.01, Cook County, Illinois","18006","null","445300","null",
"1400000US17031815702","Census Tract 8157.02, Cook County, Illinois","38538","null","389200","null",
"1400000US17031815800","Census Tract 8158, Cook County, Illinois","24183","null","322600","null",
"1400000US17031815900","Census Tract 8159, Cook County, Illinois","30329","null","188000","null",
"1400000US17031816000","Census Tract 8160, Cook County, Illinois","43340","null","383200","null",
"1400000US17031816100","Census Tract 8161, Cook County, Illinois","19176","null","232100","null",
"1400000US17031816200","Census Tract 8162, Cook County, Illinois","14647","null","321500","null",
"1400000US17031816300","Census Tract 8163, Cook County, Illinois","16924","null","237100","null",
"1400000US17031816401","Census Tract 8164.01, Cook County, Illinois","36369","null","266200","null",
"1400000US17031816402","Census Tract 8164.02, Cook County, Illinois","25821","null","263900","null",
"1400000US17031816500","Census Tract 8165, Cook County, Illinois","81128","null","137500","null",
"1400000US17031816600","Census Tract 8166, Cook County, Illinois","20936","null","217000","null",
"1400000US17031816700","Census Tract 8167, Cook County, Illinois","13150","null","224600","null",
"1400000US17031816800","Census Tract 8168, Cook County, Illinois","11769","null","211600","null",
"1400000US17031816900","Census Tract 8169, Cook County, Illinois","8997","null","186800","null",
"1400000US17031817000","Census Tract 8170, Cook County, Illinois","15763","null","190200","null",
"1400000US17031817101","Census Tract 8171.01, Cook County, Illinois","12725","null","184500","null",
"1400000US17031817102","Census Tract 8171.02, Cook County, Illinois","18477","null","175600","null",
"1400000US17031817200","Census Tract 8172, Cook County, Illinois","18727","null","172800","null",
"1400000US17031817300","Census Tract 8173, Cook County, Illinois","26912","null","188200","null",
"1400000US17031817400","Census Tract 8174, Cook County, Illinois","13204","null","223000","null",
"1400000US17031817500","Census Tract 8175, Cook County, Illinois","17426","null","178300","null",
"1400000US17031817600","Census Tract 8176, Cook County, Illinois","9921","null","176300","null",
"1400000US17031817700","Census Tract 8177, Cook County, Illinois","16478","null","171400","null",
"1400000US17031817900","Census Tract 8179, Cook County, Illinois","11725","null","198200","null",
"1400000US17031818000","Census Tract 8180, Cook County, Illinois","14142","null","237600","null",
"1400000US17031818100","Census Tract 8181, Cook County, Illinois","16326","null","276600","null",
"1400000US17031818200","Census Tract 8182, Cook County, Illinois","11802","null","253300","null",
"1400000US17031818300","Census Tract 8183, Cook County, Illinois","12857","null","234300","null",
"1400000US17031818401","Census Tract 8184.01, Cook County, Illinois","9661","null","262700","null",
"1400000US17031818402","Census Tract 8184.02, Cook County, Illinois","8726","null","267300","null",
"1400000US17031818500","Census Tract 8185, Cook County, Illinois","9996","null","334400","null",
"1400000US17031818600","Census Tract 8186, Cook County, Illinois","13818","null","332200","null",
"1400000US17031818700","Census Tract 8187, Cook County, Illinois","16887","null","259600","null",
"1400000US17031818800","Census Tract 8188, Cook County, Illinois","12920","null","263500","null",
"1400000US17031818900","Census Tract 8189, Cook County, Illinois","19467","null","334100","null",
"1400000US17031819000","Census Tract 8190, Cook County, Illinois","33194","null","540400","null",
"1400000US17031819100","Census Tract 8191, Cook County, Illinois","17447","null","235700","null",
"1400000US17031819200","Census Tract 8192, Cook County, Illinois","11532","null","210200","null",
"1400000US17031819300","Census Tract 8193, Cook County, Illinois","19528","null","257900","null",
"1400000US17031819400","Census Tract 8194, Cook County, Illinois","17040","null","267500","null",
"1400000US17031819500","Census Tract 8195, Cook County, Illinois","62171","null","293900","null",
"1400000US17031819600","Census Tract 8196, Cook County, Illinois","36308","null","477300","null",
"1400000US17031819700","Census Tract 8197, Cook County, Illinois","34126","null","552400","null",
"1400000US17031819801","Census Tract 8198.01, Cook County, Illinois","37658","null","577800","null",
"1400000US17031819802","Census Tract 8198.02, Cook County, Illinois","46744","null","521800","null",
"1400000US17031819900","Census Tract 8199, Cook County, Illinois","42564","null","588100","null",
"1400000US17031820000","Census Tract 8200, Cook County, Illinois","99447","null","792700","null",
"1400000US17031820101","Census Tract 8201.01, Cook County, Illinois","25525","null","391000","null",
"1400000US17031820103","Census Tract 8201.03, Cook County, Illinois","30680","null","321500","null",
