"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007M","B25031_007MA","B25031_007EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent!!Total","Annotation of Estimate!!Median gross rent!!Total","Margin of Error!!Median gross rent!!Total","Annotation of Margin of Error!!Median gross rent!!Total","Estimate!!Median gross rent!!Total!!No bedroom","Annotation of Estimate!!Median gross rent!!Total!!No bedroom","Margin of Error!!Median gross rent!!Total!!No bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!No bedroom","Estimate!!Median gross rent!!Total!!1 bedroom","Annotation of Estimate!!Median gross rent!!Total!!1 bedroom","Margin of Error!!Median gross rent!!Total!!1 bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!1 bedroom","Estimate!!Median gross rent!!Total!!2 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!2 bedrooms","Margin of Error!!Median gross rent!!Total!!2 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!2 bedrooms","Estimate!!Median gross rent!!Total!!3 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!3 bedrooms","Margin of Error!!Median gross rent!!Total!!3 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!3 bedrooms","Estimate!!Median gross rent!!Total!!4 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!4 bedrooms","Margin of Error!!Median gross rent!!Total!!4 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!4 bedrooms","Estimate!!Median gross rent!!Total!!5 or more bedrooms","Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Estimate!!Median gross rent!!Total!!5 or more bedrooms",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","1639","null","884","null","-","-","**","**","-","-","**","**","-","-","**","**","1375","null","709","null","-","-","**","**","-","**","**","-",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","1058","null","58","null","-","-","**","**","-","-","**","**","1054","null","67","null","1074","null","120","null","-","-","**","**","-","**","**","-",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","1000","null","158","null","-","-","**","**","775","null","443","null","974","null","50","null","1441","null","302","null","-","-","**","**","-","**","**","-",
"1400000US17031824117","Census Tract 8241.17, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031824120","Census Tract 8241.20, Cook County, Illinois","1911","null","1703","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","1389","null","87","null","-","-","**","**","-","-","**","**","-","-","**","**","1389","null","87","null","-","-","**","**","-","**","**","-",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","813","null","156","null","648","null","370","null","293","null","65","null","703","null","612","null","898","null","236","null","1824","null","592","null","-","**","**","-",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","890","null","211","null","-","-","**","**","829","null","94","null","1113","null","262","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","969","null","40","null","-","-","**","**","870","null","102","null","996","null","62","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031824506","Census Tract 8245.06, Cook County, Illinois","1101","null","89","null","-","-","**","**","899","null","93","null","1148","null","86","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","1043","null","154","null","1667","null","980","null","364","null","86","null","1124","null","30","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","1281","null","384","null","-","-","**","**","-","-","**","**","957","null","121","null","1444","null","284","null","-","-","**","**","-","**","**","-",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","823","null","190","null","-","-","**","**","705","null","72","null","949","null","75","null","1161","null","103","null","-","-","**","**","-","**","**","-",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","932","null","205","null","-","-","**","**","726","null","16","null","908","null","205","null","1343","null","229","null","723","null","636","null","-","**","**","-",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","876","null","319","null","-","-","**","**","-","-","**","**","726","null","32","null","1163","null","243","null","1697","null","119","null","-","**","**","-",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","1017","null","461","null","-","-","**","**","-","-","**","**","766","null","432","null","1164","null","140","null","-","-","**","**","-","**","**","-",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","756","null","48","null","594","null","26","null","739","null","35","null","1056","null","243","null","1340","null","148","null","-","-","**","**","-","**","**","-",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","1475","null","189","null","-","-","**","**","-","-","**","**","-","-","**","**","1392","null","71","null","-","-","**","**","-","**","**","-",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","1063","null","100","null","-","-","**","**","922","null","70","null","1157","null","68","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","1029","null","121","null","-","-","**","**","1074","null","190","null","972","null","58","null","1563","null","546","null","-","-","**","**","-","**","**","-",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","971","null","51","null","-","-","**","**","869","null","252","null","1008","null","101","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","974","null","65","null","-","-","**","**","863","null","41","null","1145","null","378","null","1622","null","324","null","-","-","**","**","-","**","**","-",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","1668","null","684","null","-","-","**","**","-","-","**","**","1133","null","139","null","1463","null","280","null","-","-","**","**","-","**","**","-",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","1123","null","179","null","-","-","**","**","781","null","19","null","1065","null","231","null","1128","null","166","null","1607","null","171","null","-","**","**","-",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","1284","null","463","null","-","-","**","**","-","-","**","**","-","-","**","**","1377","null","118","null","-","-","**","**","-","**","**","-",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","1017","null","184","null","-","-","**","**","-","-","**","**","683","null","346","null","1074","null","153","null","-","-","**","**","-","**","**","-",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","908","null","63","null","-","-","**","**","734","null","82","null","914","null","52","null","1112","null","254","null","-","-","**","**","-","**","**","-",
"1400000US17031825801","Census Tract 8258.01, Cook County, Illinois","943","null","103","null","-","-","**","**","762","null","49","null","896","null","87","null","1131","null","75","null","-","-","**","**","-","**","**","-",
"1400000US17031825802","Census Tract 8258.02, Cook County, Illinois","1030","null","165","null","-","-","**","**","827","null","46","null","1002","null","143","null","1293","null","255","null","-","-","**","**","-","**","**","-",
"1400000US17031825803","Census Tract 8258.03, Cook County, Illinois","878","null","91","null","-","-","**","**","718","null","210","null","944","null","36","null","1347","null","167","null","-","-","**","**","-","**","**","-",
"1400000US17031825900","Census Tract 8259, Cook County, Illinois","911","null","68","null","-","-","**","**","710","null","66","null","853","null","63","null","1149","null","234","null","-","-","**","**","-","**","**","-",
"1400000US17031826000","Census Tract 8260, Cook County, Illinois","844","null","44","null","-","-","**","**","760","null","114","null","945","null","166","null","1093","null","101","null","-","-","**","**","-","**","**","-",
"1400000US17031826100","Census Tract 8261, Cook County, Illinois","1090","null","141","null","-","-","**","**","-","-","**","**","1051","null","112","null","1389","null","614","null","1665","null","181","null","-","**","**","-",
"1400000US17031826201","Census Tract 8262.01, Cook County, Illinois","739","null","54","null","610","null","420","null","546","null","171","null","905","null","241","null","938","null","62","null","-","-","**","**","-","**","**","-",
"1400000US17031826202","Census Tract 8262.02, Cook County, Illinois","1315","null","132","null","-","-","**","**","685","null","31","null","1276","null","236","null","1366","null","123","null","-","-","**","**","-","**","**","-",
"1400000US17031826301","Census Tract 8263.01, Cook County, Illinois","978","null","173","null","-","-","**","**","-","-","**","**","930","null","137","null","1398","null","239","null","-","-","**","**","-","**","**","-",
"1400000US17031826303","Census Tract 8263.03, Cook County, Illinois","1279","null","253","null","-","-","**","**","-","-","**","**","-","-","**","**","1241","null","290","null","-","-","**","**","-","**","**","-",
"1400000US17031826304","Census Tract 8263.04, Cook County, Illinois","967","null","60","null","-","-","**","**","865","null","380","null","941","null","36","null","1396","null","163","null","-","-","**","**","-","**","**","-",
"1400000US17031826401","Census Tract 8264.01, Cook County, Illinois","1180","null","140","null","-","-","**","**","-","-","**","**","872","null","60","null","1325","null","143","null","-","-","**","**","1464","232","null","null",
"1400000US17031826402","Census Tract 8264.02, Cook County, Illinois","1250","null","125","null","-","-","**","**","-","-","**","**","1073","null","223","null","1297","null","212","null","-","-","**","**","-","**","**","-",
"1400000US17031826500","Census Tract 8265, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031826600","Census Tract 8266, Cook County, Illinois","860","null","86","null","-","-","**","**","661","null","65","null","828","null","120","null","1283","null","119","null","1047","null","630","null","-","**","**","-",
"1400000US17031826700","Census Tract 8267, Cook County, Illinois","747","null","65","null","-","-","**","**","711","null","99","null","753","null","131","null","951","null","209","null","-","-","**","**","-","**","**","-",
"1400000US17031826800","Census Tract 8268, Cook County, Illinois","880","null","63","null","-","-","**","**","880","null","98","null","746","null","151","null","886","null","240","null","1117","null","626","null","-","**","**","-",
"1400000US17031826901","Census Tract 8269.01, Cook County, Illinois","843","null","204","null","-","-","**","**","859","null","24","null","674","null","180","null","875","null","391","null","1331","null","155","null","-","**","**","-",
"1400000US17031826902","Census Tract 8269.02, Cook County, Illinois","625","null","149","null","-","-","**","**","-","-","**","**","763","null","209","null","653","null","395","null","-","-","**","**","-","**","**","-",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","1011","null","174","null","-","-","**","**","707","null","40","null","698","null","557","null","1053","null","122","null","1157","null","69","null","-","**","**","-",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","779","null","69","null","-","-","**","**","684","null","72","null","818","null","100","null","908","null","282","null","-","-","**","**","-","**","**","-",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","953","null","110","null","740","null","219","null","588","null","169","null","796","null","279","null","1158","null","98","null","1264","null","177","null","-","**","**","-",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","615","null","148","null","-","-","**","**","470","null","87","null","551","null","199","null","957","null","155","null","-","-","**","**","-","**","**","-",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","898","null","102","null","-","-","**","**","517","null","360","null","1048","null","189","null","1183","null","83","null","-","-","**","**","-","**","**","-",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","1533","null","160","null","-","-","**","**","-","-","**","**","-","-","**","**","1563","null","292","null","1633","null","709","null","-","**","**","-",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","1224","null","148","null","-","-","**","**","624","null","54","null","493","null","402","null","1339","null","101","null","1403","null","97","null","-","**","**","-",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","1389","null","150","null","-","-","**","**","-","-","**","**","-","-","**","**","1320","null","105","null","-","-","**","**","-","**","**","-",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","1400","null","253","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","1470","null","465","null","-","-","**","**","-","-","**","**","-","-","**","**","1420","null","488","null","-","-","**","**","-","**","**","-",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","1717","null","75","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","2224","null","45","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","1057","null","103","null","-","-","**","**","918","null","74","null","1184","null","102","null","1250","null","429","null","-","-","**","**","-","**","**","-",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","925","null","227","null","1353","null","66","null","275","null","266","null","917","null","216","null","1314","null","158","null","-","-","**","**","-","**","**","-",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","1075","null","134","null","-","-","**","**","-","-","**","**","1059","null","98","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","990","null","91","null","-","-","**","**","902","null","209","null","951","null","129","null","1140","null","29","null","-","-","**","**","-","**","**","-",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","843","null","87","null","-","-","**","**","771","null","31","null","928","null","34","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","734","null","113","null","626","null","72","null","736","null","116","null","802","null","151","null","896","null","207","null","-","-","**","**","-","**","**","-",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","1107","null","69","null","-","-","**","**","820","null","56","null","1087","null","57","null","1328","null","306","null","1533","null","285","null","-","**","**","-",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","919","null","42","null","-","-","**","**","836","null","50","null","932","null","23","null","1500","null","567","null","-","-","**","**","-","**","**","-",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","977","null","110","null","-","-","**","**","-","-","**","**","1042","null","298","null","929","null","168","null","-","-","**","**","-","**","**","-",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","1167","null","131","null","-","-","**","**","774","null","72","null","720","null","142","null","1203","null","109","null","1363","null","82","null","-","**","**","-",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","954","null","127","null","-","-","**","**","774","null","101","null","958","null","13","null","1423","null","272","null","1269","null","1170","null","-","**","**","-",
"1400000US17031828506","Census Tract 8285.06, Cook County, Illinois","963","null","76","null","-","-","**","**","592","null","26","null","971","null","109","null","1272","null","429","null","-","-","**","**","-","**","**","-",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","1348","null","224","null","-","-","**","**","-","-","**","**","1392","null","340","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","1686","null","551","null","-","-","**","**","-","-","**","**","1063","null","211","null","988","null","879","null","2146","null","173","null","-","**","**","-",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","855","null","127","null","-","-","**","**","794","null","58","null","873","null","665","null","1466","null","293","null","-","-","**","**","-","**","**","-",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","977","null","109","null","-","-","**","**","799","null","69","null","925","null","50","null","1423","null","506","null","1714","null","145","null","-","**","**","-",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","1619","null","263","null","-","-","**","**","695","null","130","null","-","-","**","**","1841","null","194","null","-","-","**","**","-","**","**","-",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","966","null","323","null","-","-","**","**","-","-","**","**","798","null","342","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","791","null","70","null","-","-","**","**","612","null","391","null","833","null","131","null","946","null","144","null","-","-","**","**","-","**","**","-",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","728","null","232","null","1054","null","420","null","583","null","239","null","616","null","520","null","980","null","173","null","-","-","**","**","-","**","**","-",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","708","null","69","null","542","null","493","null","475","null","294","null","741","null","94","null","882","null","97","null","-","-","**","**","-","**","**","-",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","885","null","85","null","844","null","27","null","687","null","135","null","873","null","129","null","964","null","113","null","1330","null","127","null","-","**","**","-",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","1110","null","165","null","-","-","**","**","-","-","**","**","1195","null","316","null","1050","null","135","null","-","-","**","**","-","**","**","-",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","920","null","98","null","-","-","**","**","618","null","582","null","914","null","102","null","1113","null","261","null","-","-","**","**","-","**","**","-",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","1175","null","114","null","-","-","**","**","-","-","**","**","-","-","**","**","1142","null","95","null","1321","null","143","null","-","**","**","-",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","740","null","337","null","-","-","**","**","-","-","**","**","688","null","53","null","1309","null","475","null","1202","null","281","null","-","**","**","-",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","706","null","35","null","706","null","133","null","677","null","35","null","703","null","158","null","1074","null","384","null","-","-","**","**","-","**","**","-",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","829","null","150","null","-","-","**","**","600","null","196","null","822","null","219","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","837","null","88","null","-","-","**","**","528","null","116","null","849","null","92","null","884","null","156","null","1270","null","629","null","-","**","**","-",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","1432","null","559","null","-","-","**","**","1006","null","185","null","1700","null","186","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031829901","Census Tract 8299.01, Cook County, Illinois","1437","null","102","null","-","-","**","**","-","-","**","**","1365","null","48","null","1644","null","537","null","1727","null","802","null","-","**","**","-",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","1345","null","488","null","-","-","**","**","-","-","**","**","1112","null","46","null","1223","null","475","null","-","-","**","**","-","**","**","-",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","773","null","32","null","-","-","**","**","-","-","**","**","923","null","250","null","761","null","26","null","-","-","**","**","-","**","**","-",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","1306","null","73","null","-","-","**","**","-","-","**","**","1125","null","579","null","1323","null","91","null","1373","null","124","null","-","**","**","-",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","986","null","171","null","-","-","**","**","-","-","**","**","1069","null","605","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","1014","null","501","null","-","-","**","**","332","null","86","null","1095","null","75","null","1196","null","389","null","-","-","**","**","-","**","**","-",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","932","null","60","null","721","null","164","null","752","null","62","null","933","null","51","null","1417","null","148","null","1433","null","474","null","-","**","**","-",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","1721","null","114","null","-","-","**","**","-","-","**","**","-","-","**","**","1659","null","287","null","1779","null","73","null","-","**","**","-",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","1049","null","83","null","-","-","**","**","879","null","81","null","1121","null","84","null","1340","null","132","null","-","-","**","**","-","**","**","-",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","908","null","76","null","-","-","**","**","823","null","116","null","1085","null","42","null","1136","null","274","null","-","-","**","**","-","**","**","-",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","1370","null","130","null","-","-","**","**","-","-","**","**","1110","null","53","null","1440","null","162","null","1486","null","235","null","-","**","**","-",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","800","null","83","null","-","-","**","**","-","-","**","**","783","null","119","null","816","null","122","null","-","-","**","**","-","**","**","-",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","864","null","33","null","706","null","129","null","788","null","19","null","1047","null","89","null","1567","null","435","null","-","-","**","**","-","**","**","-",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","656","null","53","null","527","null","77","null","681","null","51","null","1181","null","418","null","1056","null","234","null","-","-","**","**","-","**","**","-",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","1013","null","53","null","844","null","40","null","982","null","44","null","1344","null","130","null","1448","null","567","null","-","-","**","**","-","**","**","-",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","1241","null","123","null","1096","null","181","null","1095","null","139","null","1328","null","191","null","1523","null","390","null","-","-","**","**","-","**","**","-",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","1726","null","182","null","-","-","**","**","1216","null","278","null","1755","null","241","null","2736","null","305","null","-","-","**","**","-","**","**","-",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","957","null","49","null","-","-","**","**","863","null","114","null","944","null","60","null","1273","null","248","null","-","-","**","**","-","**","**","-",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","777","null","21","null","-","-","**","**","764","null","18","null","1024","null","297","null","786","null","273","null","-","-","**","**","-","**","**","-",
"1400000US17031831400","Census Tract 8314, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031831500","Census Tract 8315, Cook County, Illinois","978","null","77","null","-","-","**","**","880","null","530","null","1055","null","183","null","1104","null","307","null","-","-","**","**","-","**","**","-",
"1400000US17031831600","Census Tract 8316, Cook County, Illinois","886","null","50","null","793","null","338","null","784","null","68","null","929","null","61","null","1048","null","219","null","-","-","**","**","-","**","**","-",
"1400000US17031831700","Census Tract 8317, Cook County, Illinois","980","null","106","null","-","-","**","**","767","null","108","null","1050","null","249","null","1232","null","192","null","-","-","**","**","-","**","**","-",
"1400000US17031831800","Census Tract 8318, Cook County, Illinois","977","null","115","null","-","-","**","**","810","null","91","null","1026","null","101","null","1286","null","452","null","-","-","**","**","-","**","**","-",
"1400000US17031831900","Census Tract 8319, Cook County, Illinois","1480","null","176","null","688","null","21","null","1118","null","165","null","1718","null","110","null","2132","null","246","null","3,500+","3,500+","***","***","-","**","**","-",
"1400000US17031832000","Census Tract 8320, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031832100","Census Tract 8321, Cook County, Illinois","977","null","88","null","750","null","141","null","983","null","73","null","1304","null","296","null","2315","null","303","null","-","-","**","**","-","**","**","-",
"1400000US17031832200","Census Tract 8322, Cook County, Illinois","1349","null","94","null","-","-","**","**","1112","null","103","null","1469","null","125","null","1629","null","793","null","-","-","**","**","-","**","**","-",
"1400000US17031832300","Census Tract 8323, Cook County, Illinois","1494","null","169","null","874","null","315","null","1165","null","192","null","1628","null","186","null","2179","null","643","null","-","-","**","**","-","**","**","-",
"1400000US17031832400","Census Tract 8324, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031832500","Census Tract 8325, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031832600","Census Tract 8326, Cook County, Illinois","1928","null","217","null","-","-","**","**","1356","null","84","null","2014","null","193","null","2737","null","123","null","2775","null","1153","null","-","**","**","-",
"1400000US17031832900","Census Tract 8329, Cook County, Illinois","1535","null","113","null","869","null","54","null","1121","null","45","null","1500","null","199","null","1735","null","130","null","-","-","**","**","-","**","**","-",
"1400000US17031833000","Census Tract 8330, Cook County, Illinois","1919","null","215","null","1726","null","468","null","1563","null","296","null","2349","null","292","null","2774","null","314","null","-","-","**","**","-","**","**","-",
"1400000US17031833100","Census Tract 8331, Cook County, Illinois","1785","null","122","null","1737","null","1565","null","1346","null","1298","null","2213","null","194","null","2221","null","449","null","-","-","**","**","-","**","**","-",
"1400000US17031833300","Census Tract 8333, Cook County, Illinois","1392","null","96","null","-","-","**","**","922","null","165","null","1324","null","112","null","1705","null","199","null","1361","null","680","null","-","**","**","-",
"1400000US17031833900","Census Tract 8339, Cook County, Illinois","764","null","56","null","-","-","**","**","660","null","519","null","767","null","71","null","739","null","128","null","1068","null","210","null","-","**","**","-",
"1400000US17031834000","Census Tract 8340, Cook County, Illinois","963","null","22","null","-","-","**","**","-","-","**","**","955","null","20","null","1043","null","91","null","855","null","30","null","-","**","**","-",
"1400000US17031834200","Census Tract 8342, Cook County, Illinois","842","null","32","null","545","null","129","null","801","null","186","null","855","null","40","null","956","null","127","null","-","-","**","**","-","**","**","-",
"1400000US17031834300","Census Tract 8343, Cook County, Illinois","744","null","63","null","544","null","226","null","729","null","10","null","968","null","128","null","1473","null","361","null","-","-","**","**","-","**","**","-",
"1400000US17031834400","Census Tract 8344, Cook County, Illinois","965","null","102","null","263","null","48","null","332","null","152","null","929","null","148","null","1383","null","76","null","1131","null","179","null","-","**","**","-",
"1400000US17031834500","Census Tract 8345, Cook County, Illinois","928","null","108","null","-","-","**","**","-","-","**","**","896","null","148","null","1094","null","255","null","973","null","262","null","-","**","**","-",
"1400000US17031834600","Census Tract 8346, Cook County, Illinois","913","null","166","null","577","null","221","null","548","null","67","null","878","null","203","null","1054","null","131","null","1048","null","153","null","-","**","**","-",
"1400000US17031834700","Census Tract 8347, Cook County, Illinois","897","null","73","null","-","-","**","**","461","null","234","null","792","null","132","null","995","null","72","null","1469","null","513","null","-","**","**","-",
"1400000US17031834800","Census Tract 8348, Cook County, Illinois","694","null","49","null","505","null","297","null","375","null","220","null","718","null","43","null","1008","null","446","null","-","-","**","**","-","**","**","-",
"1400000US17031834900","Census Tract 8349, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
