"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"1400000US17031700302","Census Tract 7003.02, Cook County, Illinois","1140","null","109","null","-","-","**","**","-","-","**","**","1027","null","147","null","1466","null","518","null","-","-","**","**","-","-","**","**",
"1400000US17031700401","Census Tract 7004.01, Cook County, Illinois","1360","null","157","null","-","-","**","**","-","-","**","**","857","null","40","null","1487","null","178","null","-","-","**","**","-","-","**","**",
"1400000US17031700402","Census Tract 7004.02, Cook County, Illinois","1510","null","1507","null","-","-","**","**","-","-","**","**","-","-","**","**","1661","null","285","null","-","-","**","**","-","-","**","**",
"1400000US17031700501","Census Tract 7005.01, Cook County, Illinois","1135","null","229","null","-","-","**","**","763","null","27","null","1138","null","29","null","1734","null","1107","null","-","-","**","**","-","-","**","**",
"1400000US17031700502","Census Tract 7005.02, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031710100","Census Tract 7101, Cook County, Illinois","731","null","154","null","-","-","**","**","287","null","182","null","729","null","221","null","1059","null","266","null","-","-","**","**","1605","null","603","null",
"1400000US17031710200","Census Tract 7102, Cook County, Illinois","893","null","105","null","578","null","53","null","700","null","177","null","911","null","72","null","1098","null","204","null","-","-","**","**","-","-","**","**",
"1400000US17031710300","Census Tract 7103, Cook County, Illinois","1011","null","107","null","773","null","415","null","743","null","164","null","1064","null","98","null","1148","null","251","null","-","-","**","**","-","-","**","**",
"1400000US17031710400","Census Tract 7104, Cook County, Illinois","975","null","53","null","-","-","**","**","765","null","42","null","928","null","79","null","1034","null","155","null","1596","null","311","null","1273","null","318","null",
"1400000US17031710500","Census Tract 7105, Cook County, Illinois","902","null","53","null","-","-","**","**","688","null","78","null","920","null","30","null","911","null","226","null","-","-","**","**","1474","null","297","null",
"1400000US17031710600","Census Tract 7106, Cook County, Illinois","870","null","37","null","-","-","**","**","791","null","56","null","852","null","38","null","1186","null","150","null","1478","null","214","null","-","-","**","**",
"1400000US17031710700","Census Tract 7107, Cook County, Illinois","679","null","90","null","766","null","115","null","492","null","72","null","757","null","114","null","1054","null","302","null","-","-","**","**","-","-","**","**",
"1400000US17031710800","Census Tract 7108, Cook County, Illinois","876","null","93","null","-","-","**","**","720","null","167","null","887","null","87","null","953","null","371","null","1712","null","88","null","-","-","**","**",
"1400000US17031710900","Census Tract 7109, Cook County, Illinois","760","null","67","null","-","-","**","**","721","null","213","null","812","null","71","null","704","null","557","null","1295","null","840","null","-","-","**","**",
"1400000US17031711000","Census Tract 7110, Cook County, Illinois","845","null","88","null","-","-","**","**","696","null","118","null","838","null","64","null","1384","null","155","null","1003","null","448","null","-","-","**","**",
"1400000US17031711100","Census Tract 7111, Cook County, Illinois","747","null","90","null","-","-","**","**","726","null","38","null","943","null","71","null","1544","null","1325","null","-","-","**","**","-","-","**","**",
"1400000US17031711200","Census Tract 7112, Cook County, Illinois","864","null","280","null","-","-","**","**","682","null","61","null","1229","null","180","null","1402","null","599","null","-","-","**","**","-","-","**","**",
"1400000US17031711300","Census Tract 7113, Cook County, Illinois","1079","null","104","null","-","-","**","**","863","null","182","null","982","null","110","null","1364","null","325","null","-","-","**","**","-","-","**","**",
"1400000US17031711400","Census Tract 7114, Cook County, Illinois","890","null","149","null","-","-","**","**","723","null","223","null","870","null","319","null","1288","null","480","null","-","-","**","**","-","-","**","**",
"1400000US17031711500","Census Tract 7115, Cook County, Illinois","1425","null","174","null","-","-","**","**","-","-","**","**","-","-","**","**","1366","null","142","null","-","-","**","**","-","-","**","**",
"1400000US17031720100","Census Tract 7201, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031720200","Census Tract 7202, Cook County, Illinois","848","null","16","null","-","-","**","**","839","null","18","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031720300","Census Tract 7203, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031720400","Census Tract 7204, Cook County, Illinois","1183","null","1049","null","-","-","**","**","-","-","**","**","-","-","**","**","1125","null","376","null","-","-","**","**","-","-","**","**",
"1400000US17031720500","Census Tract 7205, Cook County, Illinois","1141","null","103","null","-","-","**","**","-","-","**","**","1156","null","75","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031720600","Census Tract 7206, Cook County, Illinois","1254","null","1179","null","-","-","**","**","-","-","**","**","1315","null","504","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031720700","Census Tract 7207, Cook County, Illinois","891","null","111","null","-","-","**","**","801","null","42","null","1080","null","62","null","1209","null","290","null","-","-","**","**","-","-","**","**",
"1400000US17031730100","Census Tract 7301, Cook County, Illinois","1020","null","325","null","-","-","**","**","-","-","**","**","-","-","**","**","1083","null","296","null","1125","null","749","null","-","-","**","**",
"1400000US17031730201","Census Tract 7302.01, Cook County, Illinois","810","null","76","null","721","null","26","null","804","null","60","null","919","null","153","null","944","null","569","null","-","-","**","**","-","-","**","**",
"1400000US17031730202","Census Tract 7302.02, Cook County, Illinois","1233","null","283","null","-","-","**","**","-","-","**","**","1215","null","1059","null","1415","null","263","null","1060","null","528","null","-","-","**","**",
"1400000US17031730300","Census Tract 7303, Cook County, Illinois","970","null","82","null","-","-","**","**","795","null","110","null","960","null","37","null","2054","null","402","null","1326","null","90","null","-","-","**","**",
"1400000US17031730400","Census Tract 7304, Cook County, Illinois","1243","null","179","null","-","-","**","**","-","-","**","**","1049","null","333","null","1155","null","79","null","2206","null","122","null","-","-","**","**",
"1400000US17031730500","Census Tract 7305, Cook County, Illinois","984","null","386","null","-","-","**","**","971","null","715","null","-","-","**","**","943","null","325","null","1622","null","276","null","-","-","**","**",
"1400000US17031730600","Census Tract 7306, Cook County, Illinois","782","null","263","null","916","null","239","null","545","null","480","null","1043","null","215","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031730700","Census Tract 7307, Cook County, Illinois","1136","null","343","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031740100","Census Tract 7401, Cook County, Illinois","1208","null","288","null","-","-","**","**","795","null","565","null","1353","null","449","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031740200","Census Tract 7402, Cook County, Illinois","1205","null","459","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","1187","null","112","null","-","-","**","**","-","-","**","**","1288","null","191","null","1174","null","238","null","-","-","**","**","-","-","**","**",
"1400000US17031740400","Census Tract 7404, Cook County, Illinois","1109","null","152","null","830","null","136","null","968","null","47","null","1375","null","96","null","1650","null","217","null","-","-","**","**","-","-","**","**",
"1400000US17031750100","Census Tract 7501, Cook County, Illinois","768","null","45","null","-","-","**","**","286","null","130","null","780","null","92","null","1325","null","1311","null","776","null","312","null","-","-","**","**",
"1400000US17031750200","Census Tract 7502, Cook County, Illinois","987","null","127","null","-","-","**","**","781","null","165","null","1048","null","180","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","1074","null","92","null","-","-","**","**","860","null","142","null","1080","null","79","null","1315","null","148","null","-","-","**","**","-","-","**","**",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","865","null","225","null","-","-","**","**","745","null","151","null","1237","null","203","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","1164","null","133","null","-","-","**","**","1070","null","153","null","1038","null","121","null","1397","null","192","null","-","-","**","**","-","-","**","**",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","1290","null","250","null","-","-","**","**","-","-","**","**","612","null","364","null","1282","null","261","null","1466","null","315","null","-","-","**","**",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","1171","null","76","null","967","null","162","null","1165","null","117","null","1281","null","191","null","1305","null","329","null","-","-","**","**","-","-","**","**",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","1056","null","136","null","-","-","**","**","929","null","71","null","1059","null","382","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","1060","null","43","null","-","-","**","**","983","null","50","null","1111","null","30","null","1337","null","95","null","-","-","**","**","-","-","**","**",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","1157","null","71","null","951","null","22","null","1053","null","65","null","1392","null","60","null","1745","null","89","null","-","-","**","**","-","-","**","**",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","1849","null","559","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","1295","null","117","null","-","-","**","**","1087","null","73","null","1417","null","109","null","1435","null","199","null","-","-","**","**","-","-","**","**",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","1051","null","78","null","-","-","**","**","848","null","109","null","1150","null","60","null","1837","null","230","null","-","-","**","**","-","-","**","**",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","1003","null","148","null","-","-","**","**","-","-","**","**","1155","null","195","null","936","null","192","null","-","-","**","**","-","-","**","**",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","776","null","207","null","-","-","**","**","-","-","**","**","-","-","**","**","752","null","172","null","-","-","**","**","-","-","**","**",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","973","null","48","null","-","-","**","**","859","null","25","null","988","null","68","null","1735","null","170","null","-","-","**","**","-","-","**","**",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","957","null","88","null","663","null","129","null","-","-","**","**","1026","null","84","null","1424","null","63","null","-","-","**","**","-","-","**","**",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","1151","null","307","null","-","-","**","**","876","null","50","null","1026","null","161","null","1646","null","171","null","-","-","**","**","-","-","**","**",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","985","null","531","null","-","-","**","**","-","-","**","**","967","null","121","null","1722","null","158","null","-","-","**","**","-","-","**","**",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","979","null","118","null","-","-","**","**","897","null","60","null","1207","null","521","null","1475","null","343","null","-","-","**","**","-","-","**","**",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","3,500+","3,500+","***","***","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","1225","null","966","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","3136","null","1229","null","-","-","**","**",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","1534","null","630","null","1043","null","350","null","1208","null","292","null","-","-","**","**","-","-","**","**","2650","null","245","null","-","-","**","**",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","2528","null","1157","null","-","-","**","**","1338","null","110","null","-","-","**","**","2667","null","561","null","-","-","**","**","-","-","**","**",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","2083","null","751","null","-","-","**","**","1159","null","59","null","1838","null","492","null","2528","null","373","null","2969","null","319","null","-","-","**","**",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","3,500+","3,500+","***","***","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","1750","null","190","null","-","-","**","**","-","-","**","**","1750","null","313","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","1714","null","272","null","-","-","**","**","-","-","**","**","1777","null","85","null","3250","null","1067","null","-","-","**","**","-","-","**","**",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","2581","null","710","null","-","-","**","**","-","-","**","**","1280","null","321","null","2707","null","563","null","-","-","**","**","-","-","**","**",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","1849","null","920","null","-","-","**","**","1306","null","332","null","1472","null","309","null","2862","null","333","null","2848","null","500","null","-","-","**","**",
"1400000US17031801100","Census Tract 8011, Cook County, Illinois","2282","null","370","null","-","-","**","**","1152","null","48","null","2583","null","622","null","2375","null","376","null","-","-","**","**","-","-","**","**",
"1400000US17031801200","Census Tract 8012, Cook County, Illinois","1750","null","608","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031801300","Census Tract 8013, Cook County, Illinois","1000","null","130","null","620","null","412","null","941","null","76","null","1417","null","228","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031801400","Census Tract 8014, Cook County, Illinois","2648","null","200","null","-","-","**","**","-","-","**","**","-","-","**","**","2694","null","101","null","-","-","**","**","-","-","**","**",
"1400000US17031801500","Census Tract 8015, Cook County, Illinois","2031","null","1192","null","-","-","**","**","667","null","340","null","1199","null","797","null","2229","null","43","null","2691","null","578","null","-","-","**","**",
"1400000US17031801601","Census Tract 8016.01, Cook County, Illinois","1722","null","107","null","-","-","**","**","1666","null","142","null","1579","null","281","null","3008","null","2334","null","-","-","**","**","-","-","**","**",
"1400000US17031801603","Census Tract 8016.03, Cook County, Illinois","1236","null","82","null","1319","null","275","null","1306","null","604","null","1179","null","42","null","1759","null","188","null","-","-","**","**","-","-","**","**",
"1400000US17031801605","Census Tract 8016.05, Cook County, Illinois","2706","null","1147","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031801606","Census Tract 8016.06, Cook County, Illinois","2144","null","209","null","-","-","**","**","1818","null","175","null","2351","null","259","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031801607","Census Tract 8016.07, Cook County, Illinois","1399","null","104","null","-","-","**","**","1140","null","66","null","1537","null","146","null","3050","null","1416","null","3400","null","381","null","-","-","**","**",
"1400000US17031801608","Census Tract 8016.08, Cook County, Illinois","2142","null","212","null","2033","null","1483","null","2125","null","1134","null","2194","null","329","null","-","-","**","**","2122","null","877","null","-","-","**","**",
"1400000US17031801701","Census Tract 8017.01, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031801702","Census Tract 8017.02, Cook County, Illinois","1869","null","272","null","-","-","**","**","-","-","**","**","1763","null","380","null","2098","null","195","null","1636","null","466","null","-","-","**","**",
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","1288","null","717","null","-","-","**","**","-","-","**","**","1447","null","927","null","1172","null","750","null","2303","null","1125","null","-","-","**","**",
"1400000US17031801901","Census Tract 8019.01, Cook County, Illinois","1760","null","152","null","-","-","**","**","1656","null","678","null","1924","null","505","null","1642","null","380","null","-","-","**","**","-","-","**","**",
"1400000US17031801902","Census Tract 8019.02, Cook County, Illinois","1695","null","631","null","-","-","**","**","-","-","**","**","-","-","**","**","1742","null","563","null","-","-","**","**","-","-","**","**",
"1400000US17031802002","Census Tract 8020.02, Cook County, Illinois","1476","null","290","null","-","-","**","**","-","-","**","**","1389","null","248","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031802003","Census Tract 8020.03, Cook County, Illinois","1225","null","134","null","-","-","**","**","-","-","**","**","1154","null","47","null","1493","null","229","null","-","-","**","**","-","-","**","**",
"1400000US17031802004","Census Tract 8020.04, Cook County, Illinois","1083","null","65","null","-","-","**","**","875","null","198","null","1120","null","47","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031802100","Census Tract 8021, Cook County, Illinois","618","null","292","null","452","null","401","null","610","null","481","null","-","-","**","**","3,500+","3,500+","***","***","-","-","**","**","-","-","**","**",
"1400000US17031802200","Census Tract 8022, Cook County, Illinois","1718","null","290","null","-","-","**","**","1572","null","610","null","1784","null","574","null","1875","null","549","null","-","-","**","**","-","-","**","**",
"1400000US17031802300","Census Tract 8023, Cook County, Illinois","1922","null","216","null","-","-","**","**","2040","null","341","null","1821","null","147","null","3,500+","3,500+","***","***","-","-","**","**","-","-","**","**",
"1400000US17031802402","Census Tract 8024.02, Cook County, Illinois","981","null","62","null","-","-","**","**","854","null","56","null","1106","null","28","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031802403","Census Tract 8024.03, Cook County, Illinois","1400","null","134","null","-","-","**","**","1184","null","266","null","1664","null","100","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031802404","Census Tract 8024.04, Cook County, Illinois","1264","null","100","null","-","-","**","**","1125","null","336","null","1250","null","200","null","1350","null","97","null","-","-","**","**","-","-","**","**",
"1400000US17031802503","Census Tract 8025.03, Cook County, Illinois","1395","null","84","null","-","-","**","**","1173","null","107","null","1448","null","104","null","1570","null","708","null","-","-","**","**","-","-","**","**",
"1400000US17031802504","Census Tract 8025.04, Cook County, Illinois","1543","null","274","null","-","-","**","**","-","-","**","**","-","-","**","**","1391","null","49","null","1830","null","299","null","-","-","**","**",
"1400000US17031802505","Census Tract 8025.05, Cook County, Illinois","1040","null","59","null","-","-","**","**","1010","null","65","null","1075","null","156","null","1950","null","549","null","-","-","**","**","-","-","**","**",
"1400000US17031802506","Census Tract 8025.06, Cook County, Illinois","1156","null","61","null","-","-","**","**","900","null","276","null","1141","null","51","null","1456","null","213","null","-","-","**","**","-","-","**","**",
"1400000US17031802605","Census Tract 8026.05, Cook County, Illinois","1526","null","174","null","-","-","**","**","1394","null","88","null","1616","null","226","null","2222","null","165","null","-","-","**","**","-","-","**","**",
"1400000US17031802607","Census Tract 8026.07, Cook County, Illinois","1903","null","458","null","-","-","**","**","-","-","**","**","-","-","**","**","1681","null","328","null","-","-","**","**","-","-","**","**",
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","1064","null","275","null","-","-","**","**","771","null","411","null","1278","null","203","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031802609","Census Tract 8026.09, Cook County, Illinois","1147","null","148","null","-","-","**","**","966","null","56","null","1281","null","134","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031802610","Census Tract 8026.10, Cook County, Illinois","1479","null","358","null","-","-","**","**","-","-","**","**","1427","null","122","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031802701","Census Tract 8027.01, Cook County, Illinois","1038","null","118","null","-","-","**","**","859","null","74","null","1105","null","103","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031802702","Census Tract 8027.02, Cook County, Illinois","547","null","215","null","-","-","**","**","392","null","130","null","1046","null","618","null","1875","null","344","null","-","-","**","**","-","-","**","**",
"1400000US17031802801","Census Tract 8028.01, Cook County, Illinois","1107","null","115","null","-","-","**","**","925","null","128","null","1137","null","50","null","1443","null","673","null","-","-","**","**","-","-","**","**",
"1400000US17031802802","Census Tract 8028.02, Cook County, Illinois","1603","null","227","null","-","-","**","**","-","-","**","**","1347","null","331","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","1936","null","369","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803005","Census Tract 8030.05, Cook County, Illinois","984","null","105","null","-","-","**","**","913","null","140","null","1450","null","187","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","1456","null","253","null","-","-","**","**","1169","null","124","null","1675","null","88","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","1166","null","95","null","-","-","**","**","1051","null","135","null","1134","null","88","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","1306","null","156","null","-","-","**","**","1188","null","136","null","1318","null","192","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","1313","null","104","null","-","-","**","**","1172","null","139","null","1422","null","194","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","1302","null","257","null","-","-","**","**","952","null","34","null","1349","null","429","null","1450","null","196","null","-","-","**","**","-","-","**","**",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","1261","null","135","null","-","-","**","**","1302","null","577","null","1194","null","158","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","1048","null","119","null","-","-","**","**","978","null","51","null","1398","null","127","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","1612","null","55","null","-","-","**","**","1373","null","55","null","1683","null","34","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","1347","null","69","null","1082","null","363","null","1392","null","111","null","1338","null","87","null","1457","null","781","null","-","-","**","**","-","-","**","**",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","2145","null","1358","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","1101","null","280","null","1625","null","764","null","890","null","105","null","1089","null","98","null","1899","null","433","null","-","-","**","**","-","-","**","**",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","1401","null","136","null","1213","null","287","null","993","null","530","null","1488","null","174","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","1203","null","500","null","-","-","**","**","-","-","**","**","1153","null","93","null","1871","null","833","null","-","-","**","**","-","-","**","**",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","2124","null","284","null","2185","null","416","null","2225","null","239","null","1390","null","90","null","2333","null","1373","null","-","-","**","**","-","-","**","**",
"1400000US17031803603","Census Tract 8036.03, Cook County, Illinois","1465","null","516","null","-","-","**","**","-","-","**","**","1308","null","225","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803604","Census Tract 8036.04, Cook County, Illinois","1249","null","79","null","1063","null","700","null","1139","null","59","null","1327","null","78","null","2007","null","989","null","-","-","**","**","-","-","**","**",
"1400000US17031803605","Census Tract 8036.05, Cook County, Illinois","1092","null","106","null","-","-","**","**","381","null","348","null","1051","null","104","null","1729","null","505","null","-","-","**","**","-","-","**","**",
"1400000US17031803606","Census Tract 8036.06, Cook County, Illinois","1073","null","32","null","-","-","**","**","948","null","44","null","1115","null","20","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803607","Census Tract 8036.07, Cook County, Illinois","1550","null","230","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","1786","null","291","null","-","-","**","**",
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","1263","null","89","null","-","-","**","**","1224","null","186","null","1274","null","118","null","1740","null","90","null","-","-","**","**","-","-","**","**",
"1400000US17031803610","Census Tract 8036.10, Cook County, Illinois","1246","null","67","null","-","-","**","**","1139","null","43","null","1323","null","80","null","1927","null","343","null","-","-","**","**","-","-","**","**",
"1400000US17031803611","Census Tract 8036.11, Cook County, Illinois","1070","null","200","null","-","-","**","**","873","null","46","null","1286","null","228","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803612","Census Tract 8036.12, Cook County, Illinois","1135","null","56","null","-","-","**","**","1185","null","159","null","1119","null","57","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031803701","Census Tract 8037.01, Cook County, Illinois","1216","null","127","null","-","-","**","**","949","null","42","null","1327","null","93","null","2196","null","323","null","-","-","**","**","-","-","**","**",
"1400000US17031803702","Census Tract 8037.02, Cook County, Illinois","1633","null","116","null","-","-","**","**","1628","null","143","null","1511","null","499","null","1625","null","262","null","-","-","**","**","-","-","**","**",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","1282","null","240","null","-","-","**","**","853","null","160","null","1389","null","229","null","1719","null","285","null","-","-","**","**","-","-","**","**",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","1240","null","311","null","-","-","**","**","-","-","**","**","1227","null","212","null","2435","null","346","null","-","-","**","**","-","-","**","**",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","1871","null","229","null","-","-","**","**","-","-","**","**","1826","null","852","null","1705","null","142","null","-","-","**","**","-","-","**","**",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","1292","null","342","null","1066","null","111","null","1102","null","274","null","1461","null","388","null","1600","null","1542","null","-","-","**","**","-","-","**","**",
"1400000US17031804102","Census Tract 8041.02, Cook County, Illinois","1371","null","963","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804104","Census Tract 8041.04, Cook County, Illinois","1989","null","219","null","-","-","**","**","-","-","**","**","-","-","**","**","2025","null","223","null","-","-","**","**","-","-","**","**",
"1400000US17031804105","Census Tract 8041.05, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804106","Census Tract 8041.06, Cook County, Illinois","1701","null","187","null","-","-","**","**","-","-","**","**","1507","null","266","null","1919","null","252","null","-","-","**","**","-","-","**","**",
"1400000US17031804108","Census Tract 8041.08, Cook County, Illinois","1387","null","39","null","1389","null","31","null","1277","null","49","null","1623","null","73","null","1532","null","265","null","-","-","**","**","-","-","**","**",
"1400000US17031804109","Census Tract 8041.09, Cook County, Illinois","960","null","50","null","859","null","17","null","970","null","28","null","1170","null","103","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804201","Census Tract 8042.01, Cook County, Illinois","1293","null","805","null","-","-","**","**","-","-","**","**","880","null","406","null","-","-","**","**","1596","null","667","null","-","-","**","**",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","1553","null","215","null","-","-","**","**","234","null","28","null","1599","null","249","null","1856","null","233","null","-","-","**","**","-","-","**","**",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","1437","null","202","null","-","-","**","**","1155","null","57","null","1427","null","163","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","1677","null","102","null","-","-","**","**","-","-","**","**","-","-","**","**","1620","null","120","null","1858","null","272","null","-","-","**","**",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","1726","null","78","null","-","-","**","**","-","-","**","**","1575","null","130","null","1902","null","169","null","-","-","**","**","-","-","**","**",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","1607","null","372","null","-","-","**","**","-","-","**","**","-","-","**","**","1694","null","129","null","-","-","**","**","-","-","**","**",
"1400000US17031804310","Census Tract 8043.10, Cook County, Illinois","1843","null","134","null","-","-","**","**","-","-","**","**","1633","null","172","null","1865","null","169","null","-","-","**","**","-","-","**","**",
"1400000US17031804311","Census Tract 8043.11, Cook County, Illinois","2524","null","1398","null","-","-","**","**","-","-","**","**","3,500+","3,500+","***","***","1445","null","258","null","-","-","**","**","-","-","**","**",
"1400000US17031804403","Census Tract 8044.03, Cook County, Illinois","1200","null","143","null","-","-","**","**","1127","null","52","null","1140","null","245","null","1378","null","218","null","-","-","**","**","-","-","**","**",
