"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031816000","Census Tract 8160, Cook County, Illinois","3202","267","null","null","2036","298","null","null","841","247","null","null","0","11","null","null","195","null","102","null","0","11","null","null","62","63","null","null","68","null","55","null","0","11","null","null","68","null","55","null",
"1400000US17031816100","Census Tract 8161, Cook County, Illinois","6076","441","null","null","3131","485","null","null","1889","387","null","null","14","21","null","null","550","null","283","null","0","15","null","null","214","164","null","null","278","null","233","null","58","55","null","null","220","null","225","null",
"1400000US17031816200","Census Tract 8162, Cook County, Illinois","3769","277","null","null","2378","357","null","null","404","174","null","null","0","11","null","null","141","null","95","null","0","11","null","null","681","288","null","null","165","null","164","null","71","93","null","null","94","null","128","null",
"1400000US17031816300","Census Tract 8163, Cook County, Illinois","5164","390","null","null","3135","454","null","null","138","110","null","null","0","15","null","null","20","null","32","null","0","15","null","null","1821","531","null","null","50","null","39","null","39","36","null","null","11","null","16","null",
"1400000US17031816401","Census Tract 8164.01, Cook County, Illinois","5382","444","null","null","3147","578","null","null","215","223","null","null","0","15","null","null","12","null","18","null","0","15","null","null","1966","553","null","null","42","null","37","null","33","37","null","null","9","null","14","null",
"1400000US17031816402","Census Tract 8164.02, Cook County, Illinois","4256","502","null","null","2317","570","null","null","227","170","null","null","36","56","null","null","0","null","11","null","0","11","null","null","1667","570","null","null","9","null","14","null","9","14","null","null","0","null","11","null",
"1400000US17031816500","Census Tract 8165, Cook County, Illinois","4582","349","null","null","2550","500","null","null","212","131","null","null","8","12","null","null","8","null","14","null","0","11","null","null","1754","478","null","null","50","null","53","null","10","17","null","null","40","null","49","null",
"1400000US17031816600","Census Tract 8166, Cook County, Illinois","4687","211","null","null","2259","536","null","null","119","96","null","null","0","11","null","null","110","null","81","null","0","11","null","null","2099","495","null","null","100","null","105","null","64","95","null","null","36","null","40","null",
"1400000US17031816700","Census Tract 8167, Cook County, Illinois","2826","62","null","null","1646","288","null","null","246","140","null","null","0","11","null","null","96","null","63","null","0","11","null","null","779","269","null","null","59","null","74","null","52","74","null","null","7","null","11","null",
"1400000US17031816800","Census Tract 8168, Cook County, Illinois","5366","66","null","null","2619","273","null","null","1721","180","null","null","41","46","null","null","197","null","132","null","22","34","null","null","644","225","null","null","122","null","106","null","43","63","null","null","79","null","70","null",
"1400000US17031816900","Census Tract 8169, Cook County, Illinois","5788","444","null","null","888","305","null","null","4196","571","null","null","0","15","null","null","118","null","103","null","0","15","null","null","390","254","null","null","196","null","174","null","83","87","null","null","113","null","149","null",
"1400000US17031817000","Census Tract 8170, Cook County, Illinois","5436","412","null","null","1298","413","null","null","3678","392","null","null","0","15","null","null","3","null","7","null","0","15","null","null","453","254","null","null","4","null","5","null","1","2","null","null","3","null","3","null",
"1400000US17031817101","Census Tract 8171.01, Cook County, Illinois","4594","516","null","null","304","150","null","null","4039","497","null","null","0","11","null","null","47","null","51","null","0","11","null","null","115","121","null","null","89","null","125","null","78","124","null","null","11","null","17","null",
"1400000US17031817102","Census Tract 8171.02, Cook County, Illinois","3347","384","null","null","698","264","null","null","2492","401","null","null","0","11","null","null","0","null","11","null","0","11","null","null","100","156","null","null","57","null","61","null","0","11","null","null","57","null","61","null",
"1400000US17031817200","Census Tract 8172, Cook County, Illinois","4717","404","null","null","656","399","null","null","3137","540","null","null","53","77","null","null","0","null","11","null","0","11","null","null","586","269","null","null","285","null","242","null","210","192","null","null","75","null","76","null",
"1400000US17031817300","Census Tract 8173, Cook County, Illinois","2329","314","null","null","191","95","null","null","1785","290","null","null","0","11","null","null","0","null","11","null","0","11","null","null","251","203","null","null","102","null","88","null","0","11","null","null","102","null","88","null",
"1400000US17031817400","Census Tract 8174, Cook County, Illinois","4065","356","null","null","1471","382","null","null","1150","208","null","null","0","11","null","null","54","null","87","null","0","11","null","null","1308","486","null","null","82","null","76","null","0","11","null","null","82","null","76","null",
"1400000US17031817500","Census Tract 8175, Cook County, Illinois","3659","361","null","null","346","197","null","null","2885","412","null","null","0","11","null","null","68","null","81","null","0","11","null","null","360","268","null","null","0","null","11","null","0","11","null","null","0","null","11","null",
"1400000US17031817600","Census Tract 8176, Cook County, Illinois","4093","374","null","null","480","244","null","null","3336","372","null","null","0","11","null","null","0","null","11","null","0","11","null","null","248","218","null","null","29","null","46","null","0","11","null","null","29","null","46","null",
"1400000US17031817700","Census Tract 8177, Cook County, Illinois","5118","341","null","null","636","334","null","null","4318","381","null","null","0","15","null","null","11","null","17","null","0","15","null","null","153","216","null","null","0","null","15","null","0","15","null","null","0","null","15","null",
"1400000US17031817900","Census Tract 8179, Cook County, Illinois","5796","306","null","null","1022","236","null","null","4497","403","null","null","0","15","null","null","45","null","56","null","0","15","null","null","23","32","null","null","209","null","225","null","0","15","null","null","209","null","225","null",
"1400000US17031818000","Census Tract 8180, Cook County, Illinois","4167","305","null","null","1922","285","null","null","1743","286","null","null","0","11","null","null","404","null","299","null","0","11","null","null","9","14","null","null","89","null","79","null","64","74","null","null","25","null","25","null",
"1400000US17031818100","Census Tract 8181, Cook County, Illinois","2512","232","null","null","1607","180","null","null","421","241","null","null","0","11","null","null","165","null","96","null","0","11","null","null","226","117","null","null","93","null","57","null","17","17","null","null","76","null","50","null",
"1400000US17031818200","Census Tract 8182, Cook County, Illinois","4405","277","null","null","2727","325","null","null","1257","216","null","null","11","18","null","null","49","null","39","null","0","11","null","null","185","157","null","null","176","null","161","null","110","152","null","null","66","null","48","null",
"1400000US17031818300","Census Tract 8183, Cook County, Illinois","6004","315","null","null","1899","422","null","null","2754","352","null","null","0","15","null","null","83","null","73","null","0","15","null","null","1216","420","null","null","52","null","65","null","0","15","null","null","52","null","65","null",
"1400000US17031818401","Census Tract 8184.01, Cook County, Illinois","3729","294","null","null","2178","271","null","null","991","199","null","null","0","11","null","null","145","null","108","null","0","11","null","null","383","310","null","null","32","null","41","null","0","11","null","null","32","null","41","null",
"1400000US17031818402","Census Tract 8184.02, Cook County, Illinois","3251","226","null","null","2220","306","null","null","577","165","null","null","0","11","null","null","79","null","59","null","0","11","null","null","324","222","null","null","51","null","45","null","0","11","null","null","51","null","45","null",
"1400000US17031818500","Census Tract 8185, Cook County, Illinois","5284","308","null","null","3730","407","null","null","486","265","null","null","0","15","null","null","264","null","194","null","0","15","null","null","464","318","null","null","340","null","294","null","281","294","null","null","59","null","56","null",
"1400000US17031818600","Census Tract 8186, Cook County, Illinois","4880","287","null","null","4253","345","null","null","438","306","null","null","0","11","null","null","43","null","43","null","0","11","null","null","104","141","null","null","42","null","48","null","0","11","null","null","42","null","48","null",
"1400000US17031818700","Census Tract 8187, Cook County, Illinois","3543","203","null","null","3328","238","null","null","52","51","null","null","14","33","null","null","13","null","17","null","0","11","null","null","128","132","null","null","8","null","13","null","0","11","null","null","8","null","13","null",
"1400000US17031818800","Census Tract 8188, Cook County, Illinois","5606","204","null","null","5075","297","null","null","85","83","null","null","0","15","null","null","145","null","180","null","0","15","null","null","154","126","null","null","147","null","127","null","31","49","null","null","116","null","118","null",
"1400000US17031818900","Census Tract 8189, Cook County, Illinois","4611","312","null","null","4173","365","null","null","181","100","null","null","0","11","null","null","67","null","66","null","0","11","null","null","135","132","null","null","55","null","62","null","0","11","null","null","55","null","62","null",
"1400000US17031819000","Census Tract 8190, Cook County, Illinois","4513","249","null","null","4412","250","null","null","9","14","null","null","0","11","null","null","0","null","11","null","0","11","null","null","53","48","null","null","39","null","39","null","29","35","null","null","10","null","15","null",
"1400000US17031819100","Census Tract 8191, Cook County, Illinois","4738","383","null","null","3774","417","null","null","340","186","null","null","0","11","null","null","78","null","67","null","0","11","null","null","318","235","null","null","228","null","113","null","51","48","null","null","177","null","107","null",
"1400000US17031819200","Census Tract 8192, Cook County, Illinois","5916","383","null","null","4790","424","null","null","98","115","null","null","8","17","null","null","218","null","209","null","0","15","null","null","611","393","null","null","191","null","128","null","99","94","null","null","92","null","91","null",
"1400000US17031819300","Census Tract 8193, Cook County, Illinois","2753","271","null","null","2143","243","null","null","178","216","null","null","0","11","null","null","36","null","39","null","0","11","null","null","274","167","null","null","122","null","71","null","103","75","null","null","19","null","26","null",
"1400000US17031819400","Census Tract 8194, Cook County, Illinois","5463","270","null","null","3935","551","null","null","716","592","null","null","66","69","null","null","122","null","105","null","0","15","null","null","502","288","null","null","122","null","97","null","46","54","null","null","76","null","81","null",
"1400000US17031819500","Census Tract 8195, Cook County, Illinois","3356","275","null","null","2298","297","null","null","834","295","null","null","0","11","null","null","88","null","66","null","0","11","null","null","22","42","null","null","114","null","69","null","15","22","null","null","99","null","66","null",
"1400000US17031819600","Census Tract 8196, Cook County, Illinois","3750","207","null","null","3502","154","null","null","206","218","null","null","0","11","null","null","8","null","13","null","0","11","null","null","0","11","null","null","34","null","35","null","0","11","null","null","34","null","35","null",
"1400000US17031819700","Census Tract 8197, Cook County, Illinois","5769","229","null","null","5516","240","null","null","29","49","null","null","5","8","null","null","141","null","94","null","0","15","null","null","13","20","null","null","65","null","59","null","0","15","null","null","65","null","59","null",
"1400000US17031819801","Census Tract 8198.01, Cook County, Illinois","5600","179","null","null","5390","207","null","null","69","93","null","null","7","12","null","null","64","null","47","null","0","15","null","null","0","15","null","null","70","null","61","null","0","15","null","null","70","null","61","null",
"1400000US17031819802","Census Tract 8198.02, Cook County, Illinois","2649","138","null","null","2528","139","null","null","11","16","null","null","6","11","null","null","50","null","53","null","0","11","null","null","23","19","null","null","31","null","31","null","23","24","null","null","8","null","11","null",
"1400000US17031819900","Census Tract 8199, Cook County, Illinois","3382","198","null","null","3362","197","null","null","0","11","null","null","0","11","null","null","9","null","15","null","0","11","null","null","0","11","null","null","11","null","16","null","0","11","null","null","11","null","16","null",
"1400000US17031820000","Census Tract 8200, Cook County, Illinois","2223","205","null","null","1792","222","null","null","25","26","null","null","0","11","null","null","388","null","137","null","0","11","null","null","0","11","null","null","18","null","19","null","0","11","null","null","18","null","19","null",
"1400000US17031820101","Census Tract 8201.01, Cook County, Illinois","6799","556","null","null","6295","542","null","null","134","89","null","null","0","15","null","null","254","null","159","null","0","15","null","null","12","19","null","null","104","null","92","null","0","15","null","null","104","null","92","null",
"1400000US17031820103","Census Tract 8201.03, Cook County, Illinois","4265","279","null","null","3944","280","null","null","106","46","null","null","0","11","null","null","70","null","51","null","0","11","null","null","112","109","null","null","33","null","29","null","7","12","null","null","26","null","25","null",
"1400000US17031820104","Census Tract 8201.04, Cook County, Illinois","4182","297","null","null","3837","328","null","null","210","168","null","null","15","26","null","null","28","null","33","null","0","11","null","null","10","16","null","null","82","null","75","null","0","11","null","null","82","null","75","null",
"1400000US17031820201","Census Tract 8202.01, Cook County, Illinois","8171","411","null","null","6903","592","null","null","57","72","null","null","0","15","null","null","540","null","182","null","0","15","null","null","472","578","null","null","199","null","169","null","0","15","null","null","199","null","169","null",
"1400000US17031820202","Census Tract 8202.02, Cook County, Illinois","3364","315","null","null","2953","319","null","null","56","44","null","null","33","37","null","null","32","null","35","null","0","11","null","null","280","157","null","null","10","null","11","null","0","11","null","null","10","null","11","null",
"1400000US17031820300","Census Tract 8203, Cook County, Illinois","5406","442","null","null","3877","612","null","null","48","52","null","null","0","15","null","null","234","null","205","null","0","15","null","null","1218","482","null","null","29","null","44","null","0","15","null","null","29","null","44","null",
"1400000US17031820400","Census Tract 8204, Cook County, Illinois","5992","439","null","null","3759","563","null","null","804","271","null","null","13","24","null","null","83","null","96","null","0","15","null","null","1312","492","null","null","21","null","32","null","0","15","null","null","21","null","32","null",
"1400000US17031820501","Census Tract 8205.01, Cook County, Illinois","6158","399","null","null","5470","459","null","null","222","266","null","null","3","6","null","null","223","null","282","null","0","15","null","null","197","214","null","null","43","null","63","null","43","63","null","null","0","null","15","null",
"1400000US17031820502","Census Tract 8205.02, Cook County, Illinois","5114","318","null","null","4028","365","null","null","171","130","null","null","0","15","null","null","327","null","213","null","0","15","null","null","426","256","null","null","162","null","135","null","81","127","null","null","81","null","55","null",
"1400000US17031820603","Census Tract 8206.03, Cook County, Illinois","5778","481","null","null","4649","549","null","null","498","306","null","null","21","39","null","null","208","null","116","null","0","15","null","null","223","194","null","null","179","null","146","null","113","147","null","null","66","null","59","null",
"1400000US17031820604","Census Tract 8206.04, Cook County, Illinois","4161","343","null","null","3712","462","null","null","68","64","null","null","0","11","null","null","0","null","11","null","0","11","null","null","194","185","null","null","187","null","168","null","89","121","null","null","98","null","122","null",
"1400000US17031820605","Census Tract 8206.05, Cook County, Illinois","4309","410","null","null","1748","315","null","null","2263","324","null","null","0","11","null","null","75","null","101","null","0","11","null","null","168","117","null","null","55","null","46","null","39","41","null","null","16","null","25","null",
"1400000US17031820606","Census Tract 8206.06, Cook County, Illinois","3719","292","null","null","3321","321","null","null","106","86","null","null","0","11","null","null","30","null","38","null","0","11","null","null","155","136","null","null","107","null","76","null","0","11","null","null","107","null","76","null",
"1400000US17031820700","Census Tract 8207, Cook County, Illinois","6775","23","null","null","4725","498","null","null","28","45","null","null","0","15","null","null","179","null","225","null","0","15","null","null","1441","563","null","null","402","null","355","null","226","207","null","null","176","null","199","null",
"1400000US17031820800","Census Tract 8208, Cook County, Illinois","4220","247","null","null","3025","351","null","null","223","267","null","null","0","11","null","null","48","null","54","null","0","11","null","null","862","247","null","null","62","null","35","null","45","31","null","null","17","null","17","null",
"1400000US17031820901","Census Tract 8209.01, Cook County, Illinois","5610","376","null","null","4860","483","null","null","219","176","null","null","36","56","null","null","112","null","104","null","0","15","null","null","334","237","null","null","49","null","53","null","49","53","null","null","0","null","15","null",
"1400000US17031820902","Census Tract 8209.02, Cook County, Illinois","4978","489","null","null","3646","450","null","null","322","264","null","null","56","89","null","null","58","null","60","null","0","11","null","null","709","325","null","null","187","null","165","null","163","163","null","null","24","null","26","null",
"1400000US17031821001","Census Tract 8210.01, Cook County, Illinois","5069","328","null","null","4365","432","null","null","172","146","null","null","0","15","null","null","117","null","133","null","0","15","null","null","174","118","null","null","241","null","203","null","139","148","null","null","102","null","139","null",
"1400000US17031821002","Census Tract 8210.02, Cook County, Illinois","5517","395","null","null","4978","418","null","null","142","137","null","null","0","15","null","null","22","null","36","null","0","15","null","null","338","227","null","null","37","null","49","null","0","15","null","null","37","null","49","null",
"1400000US17031821101","Census Tract 8211.01, Cook County, Illinois","4506","357","null","null","3454","487","null","null","71","50","null","null","0","11","null","null","96","null","79","null","0","11","null","null","767","410","null","null","118","null","75","null","42","44","null","null","76","null","63","null",
"1400000US17031821102","Census Tract 8211.02, Cook County, Illinois","4246","246","null","null","3422","338","null","null","61","62","null","null","0","11","null","null","31","null","38","null","0","11","null","null","605","316","null","null","127","null","97","null","34","53","null","null","93","null","82","null",
"1400000US17031821200","Census Tract 8212, Cook County, Illinois","6543","638","null","null","1702","532","null","null","2779","554","null","null","27","44","null","null","1","null","2","null","0","15","null","null","1761","624","null","null","273","null","284","null","20","31","null","null","253","null","283","null",
"1400000US17031821300","Census Tract 8213, Cook County, Illinois","5463","509","null","null","1890","466","null","null","1743","343","null","null","91","147","null","null","52","null","76","null","0","15","null","null","1653","602","null","null","34","null","42","null","12","18","null","null","22","null","37","null",
"1400000US17031821401","Census Tract 8214.01, Cook County, Illinois","3862","375","null","null","407","330","null","null","3229","457","null","null","0","11","null","null","0","null","11","null","0","11","null","null","91","138","null","null","135","null","96","null","12","19","null","null","123","null","93","null",
"1400000US17031821402","Census Tract 8214.02, Cook County, Illinois","3071","366","null","null","149","100","null","null","2865","358","null","null","0","11","null","null","0","null","11","null","0","11","null","null","30","49","null","null","27","null","30","null","0","11","null","null","27","null","30","null",
"1400000US17031821500","Census Tract 8215, Cook County, Illinois","1833","233","null","null","36","33","null","null","1748","229","null","null","0","11","null","null","0","null","11","null","0","11","null","null","18","26","null","null","31","null","25","null","0","11","null","null","31","null","25","null",
"1400000US17031821600","Census Tract 8216, Cook County, Illinois","4574","305","null","null","2391","247","null","null","1781","296","null","null","0","11","null","null","0","null","11","null","0","11","null","null","240","151","null","null","162","null","140","null","12","20","null","null","150","null","139","null",
"1400000US17031821700","Census Tract 8217, Cook County, Illinois","4860","268","null","null","3913","252","null","null","914","351","null","null","0","11","null","null","0","null","11","null","0","11","null","null","15","17","null","null","18","null","28","null","0","11","null","null","18","null","28","null",
"1400000US17031821800","Census Tract 8218, Cook County, Illinois","5440","249","null","null","3872","269","null","null","1318","273","null","null","0","15","null","null","1","null","7","null","0","15","null","null","147","118","null","null","102","null","112","null","0","15","null","null","102","null","112","null",
"1400000US17031821900","Census Tract 8219, Cook County, Illinois","4922","307","null","null","3592","318","null","null","889","162","null","null","0","11","null","null","140","null","160","null","0","11","null","null","237","177","null","null","64","null","69","null","64","69","null","null","0","null","11","null",
"1400000US17031822000","Census Tract 8220, Cook County, Illinois","4344","33","null","null","4119","189","null","null","18","29","null","null","0","11","null","null","1","null","3","null","0","11","null","null","171","147","null","null","35","null","59","null","35","59","null","null","0","null","11","null",
"1400000US17031822101","Census Tract 8221.01, Cook County, Illinois","4336","220","null","null","3662","266","null","null","226","125","null","null","0","11","null","null","24","null","22","null","0","11","null","null","377","163","null","null","47","null","44","null","0","11","null","null","47","null","44","null",
"1400000US17031822102","Census Tract 8221.02, Cook County, Illinois","4779","552","null","null","3131","556","null","null","658","267","null","null","0","11","null","null","76","null","71","null","0","11","null","null","648","462","null","null","266","null","245","null","128","189","null","null","138","null","165","null",
"1400000US17031822200","Census Tract 8222, Cook County, Illinois","4060","337","null","null","3410","289","null","null","85","96","null","null","0","11","null","null","10","null","15","null","0","11","null","null","531","341","null","null","24","null","30","null","24","30","null","null","0","null","11","null",
"1400000US17031822301","Census Tract 8223.01, Cook County, Illinois","3767","305","null","null","3351","335","null","null","112","143","null","null","7","11","null","null","34","null","31","null","0","11","null","null","76","95","null","null","187","null","131","null","142","125","null","null","45","null","38","null",
"1400000US17031822302","Census Tract 8223.02, Cook County, Illinois","4755","281","null","null","3534","424","null","null","374","238","null","null","0","11","null","null","437","null","320","null","0","11","null","null","282","172","null","null","128","null","82","null","66","64","null","null","62","null","52","null",
"1400000US17031822400","Census Tract 8224, Cook County, Illinois","6105","539","null","null","5277","688","null","null","261","223","null","null","57","90","null","null","75","null","106","null","0","15","null","null","406","346","null","null","29","null","47","null","29","47","null","null","0","null","15","null",
"1400000US17031822500","Census Tract 8225, Cook County, Illinois","4369","380","null","null","3862","422","null","null","247","183","null","null","1","6","null","null","42","null","63","null","0","11","null","null","5","8","null","null","212","null","198","null","27","38","null","null","185","null","203","null",
"1400000US17031822601","Census Tract 8226.01, Cook County, Illinois","4669","353","null","null","4245","378","null","null","82","60","null","null","0","11","null","null","36","null","35","null","0","11","null","null","172","210","null","null","134","null","94","null","40","65","null","null","94","null","64","null",
"1400000US17031822602","Census Tract 8226.02, Cook County, Illinois","7404","645","null","null","5547","584","null","null","600","184","null","null","0","15","null","null","591","null","227","null","0","15","null","null","492","348","null","null","174","null","151","null","103","133","null","null","71","null","69","null",
"1400000US17031822701","Census Tract 8227.01, Cook County, Illinois","4556","372","null","null","3443","385","null","null","409","177","null","null","0","11","null","null","78","null","91","null","0","11","null","null","476","290","null","null","150","null","102","null","91","100","null","null","59","null","77","null",
"1400000US17031822702","Census Tract 8227.02, Cook County, Illinois","3460","292","null","null","2679","321","null","null","462","247","null","null","0","11","null","null","69","null","58","null","0","11","null","null","192","120","null","null","58","null","58","null","0","11","null","null","58","null","58","null",
"1400000US17031822801","Census Tract 8228.01, Cook County, Illinois","3113","318","null","null","2335","352","null","null","134","84","null","null","0","11","null","null","140","null","147","null","0","11","null","null","219","140","null","null","285","null","259","null","105","157","null","null","180","null","212","null",
"1400000US17031822802","Census Tract 8228.02, Cook County, Illinois","3402","275","null","null","3134","307","null","null","155","148","null","null","0","11","null","null","35","null","37","null","0","11","null","null","44","48","null","null","34","null","43","null","25","39","null","null","9","null","14","null",
"1400000US17031822900","Census Tract 8229, Cook County, Illinois","2123","305","null","null","1848","304","null","null","83","89","null","null","0","11","null","null","39","null","45","null","0","11","null","null","91","131","null","null","62","null","65","null","6","10","null","null","56","null","64","null",
"1400000US17031823001","Census Tract 8230.01, Cook County, Illinois","6272","604","null","null","4397","577","null","null","1173","395","null","null","0","15","null","null","202","null","169","null","0","15","null","null","423","439","null","null","77","null","102","null","0","15","null","null","77","null","102","null",
"1400000US17031823002","Census Tract 8230.02, Cook County, Illinois","5830","468","null","null","5104","584","null","null","309","271","null","null","0","15","null","null","158","null","132","null","4","12","null","null","26","36","null","null","229","null","203","null","9","89","null","null","220","null","174","null",
"1400000US17031823101","Census Tract 8231.01, Cook County, Illinois","4414","251","null","null","4151","305","null","null","148","219","null","null","0","11","null","null","42","null","67","null","0","11","null","null","20","31","null","null","53","null","60","null","0","11","null","null","53","null","60","null",
"1400000US17031823102","Census Tract 8231.02, Cook County, Illinois","3577","248","null","null","3198","310","null","null","16","19","null","null","0","11","null","null","9","null","17","null","0","11","null","null","318","313","null","null","36","null","49","null","0","11","null","null","36","null","49","null",
"1400000US17031823200","Census Tract 8232, Cook County, Illinois","4626","347","null","null","4345","365","null","null","193","130","null","null","8","13","null","null","46","null","38","null","0","11","null","null","24","30","null","null","10","null","17","null","0","11","null","null","10","null","17","null",
"1400000US17031823302","Census Tract 8233.02, Cook County, Illinois","6374","566","null","null","3398","734","null","null","2295","483","null","null","27","43","null","null","0","null","15","null","0","15","null","null","485","325","null","null","169","null","199","null","0","15","null","null","169","null","199","null",
"1400000US17031823303","Census Tract 8233.03, Cook County, Illinois","4380","322","null","null","2878","358","null","null","761","338","null","null","0","11","null","null","31","null","35","null","0","11","null","null","484","277","null","null","226","null","226","null","178","218","null","null","48","null","58","null",
"1400000US17031823304","Census Tract 8233.04, Cook County, Illinois","5887","416","null","null","4115","465","null","null","924","268","null","null","0","15","null","null","97","null","114","null","0","15","null","null","543","292","null","null","208","null","171","null","184","165","null","null","24","null","32","null",
"1400000US17031823400","Census Tract 8234, Cook County, Illinois","5029","446","null","null","2201","437","null","null","1058","207","null","null","23","23","null","null","9","null","15","null","0","15","null","null","1282","385","null","null","456","null","356","null","67","99","null","null","389","null","338","null",
"1400000US17031823500","Census Tract 8235, Cook County, Illinois","4866","411","null","null","2769","588","null","null","754","229","null","null","113","102","null","null","48","null","46","null","0","11","null","null","930","479","null","null","252","null","255","null","29","44","null","null","223","null","248","null",
"1400000US17031823602","Census Tract 8236.02, Cook County, Illinois","6418","345","null","null","6010","381","null","null","193","99","null","null","2","4","null","null","72","null","82","null","0","15","null","null","81","78","null","null","60","null","67","null","0","15","null","null","60","null","67","null",
"1400000US17031823603","Census Tract 8236.03, Cook County, Illinois","2307","340","null","null","575","217","null","null","1021","311","null","null","56","77","null","null","0","null","11","null","0","11","null","null","588","257","null","null","67","null","64","null","28","30","null","null","39","null","58","null",
"1400000US17031823604","Census Tract 8236.04, Cook County, Illinois","3673","253","null","null","3397","277","null","null","60","76","null","null","0","11","null","null","105","null","64","null","0","11","null","null","33","41","null","null","78","null","92","null","54","85","null","null","24","null","39","null",
"1400000US17031823605","Census Tract 8236.05, Cook County, Illinois","4085","248","null","null","3794","245","null","null","117","67","null","null","6","12","null","null","94","null","45","null","0","11","null","null","35","34","null","null","39","null","39","null","13","17","null","null","26","null","35","null",
"1400000US17031823702","Census Tract 8237.02, Cook County, Illinois","6361","437","null","null","5285","501","null","null","620","260","null","null","13","22","null","null","123","null","112","null","0","15","null","null","116","99","null","null","204","null","190","null","192","190","null","null","12","null","20","null",
"1400000US17031823703","Census Tract 8237.03, Cook County, Illinois","7657","533","null","null","6818","569","null","null","58","60","null","null","0","15","null","null","679","null","267","null","0","15","null","null","29","42","null","null","73","null","91","null","44","75","null","null","29","null","48","null",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","4306","366","null","null","4063","417","null","null","51","49","null","null","0","11","null","null","41","null","41","null","0","11","null","null","114","117","null","null","37","null","57","null","0","11","null","null","37","null","57","null",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","4962","396","null","null","4405","480","null","null","322","221","null","null","0","11","null","null","0","null","11","null","14","21","null","null","127","112","null","null","94","null","83","null","0","11","null","null","94","null","83","null",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","5439","367","null","null","5010","388","null","null","14","15","null","null","0","15","null","null","164","null","136","null","0","15","null","null","147","155","null","null","104","null","142","null","28","126","null","null","76","null","87","null",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","6943","390","null","null","6451","401","null","null","89","67","null","null","0","15","null","null","240","null","189","null","0","15","null","null","0","15","null","null","163","null","137","null","20","38","null","null","143","null","135","null",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","2823","242","null","null","2675","251","null","null","33","36","null","null","0","11","null","null","46","null","59","null","0","11","null","null","21","23","null","null","48","null","40","null","0","11","null","null","48","null","40","null",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","3777","197","null","null","3400","261","null","null","52","54","null","null","10","17","null","null","66","null","71","null","0","11","null","null","212","201","null","null","37","null","39","null","0","11","null","null","37","null","39","null",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","3735","317","null","null","3262","359","null","null","49","44","null","null","59","83","null","null","266","null","130","null","10","17","null","null","16","15","null","null","73","null","72","null","46","63","null","null","27","null","35","null",
