"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031817300","Census Tract 8173, Cook County, Illinois","2520","null","354","null","248","149","null","null","1823","null","364","null","0","null","11","null","0","11","null","null","0","11","null","null","406","null","241","null","43","null","42","null","0","null","11","null","43","null","42","null",
"1400000US17031817400","Census Tract 8174, Cook County, Illinois","4092","null","389","null","1441","345","null","null","1078","null","283","null","0","null","11","null","26","49","null","null","0","11","null","null","1380","null","507","null","167","null","153","null","64","null","103","null","103","null","111","null",
"1400000US17031817500","Census Tract 8175, Cook County, Illinois","3388","null","287","null","232","177","null","null","2807","null","347","null","0","null","11","null","98","81","null","null","0","11","null","null","251","null","143","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031817600","Census Tract 8176, Cook County, Illinois","3875","null","480","null","450","257","null","null","3175","null","490","null","12","null","19","null","0","11","null","null","0","11","null","null","206","null","221","null","32","null","48","null","0","null","11","null","32","null","48","null",
"1400000US17031817700","Census Tract 8177, Cook County, Illinois","5264","null","402","null","719","393","null","null","4252","null","486","null","0","null","15","null","32","51","null","null","0","15","null","null","261","null","269","null","0","null","15","null","0","null","15","null","0","null","15","null",
"1400000US17031817900","Census Tract 8179, Cook County, Illinois","5717","null","336","null","856","262","null","null","4470","null","438","null","0","null","15","null","73","72","null","null","0","15","null","null","16","null","25","null","302","null","265","null","0","null","15","null","302","null","265","null",
"1400000US17031818000","Census Tract 8180, Cook County, Illinois","4116","null","348","null","1705","281","null","null","1639","null","314","null","0","null","11","null","545","341","null","null","0","11","null","null","41","null","67","null","186","null","156","null","80","null","103","null","106","null","136","null",
"1400000US17031818100","Census Tract 8181, Cook County, Illinois","2313","null","150","null","1588","197","null","null","374","null","161","null","0","null","11","null","97","49","null","null","0","11","null","null","182","null","98","null","72","null","41","null","10","null","14","null","62","null","39","null",
"1400000US17031818200","Census Tract 8182, Cook County, Illinois","4492","null","275","null","2496","331","null","null","1456","null","270","null","8","null","14","null","72","44","null","null","0","11","null","null","289","null","235","null","171","null","144","null","97","null","137","null","74","null","48","null",
"1400000US17031818300","Census Tract 8183, Cook County, Illinois","5989","null","377","null","1781","406","null","null","2986","null","375","null","0","null","15","null","20","23","null","null","0","15","null","null","1110","null","414","null","92","null","89","null","0","null","15","null","92","null","89","null",
"1400000US17031818401","Census Tract 8184.01, Cook County, Illinois","3558","null","289","null","2043","235","null","null","974","null","191","null","0","null","11","null","149","114","null","null","0","11","null","null","352","null","308","null","40","null","47","null","0","null","11","null","40","null","47","null",
"1400000US17031818402","Census Tract 8184.02, Cook County, Illinois","3151","null","240","null","2203","270","null","null","538","null","177","null","0","null","11","null","84","62","null","null","0","11","null","null","273","null","181","null","53","null","43","null","0","null","11","null","53","null","43","null",
"1400000US17031818500","Census Tract 8185, Cook County, Illinois","5569","null","326","null","4078","420","null","null","447","null","290","null","0","null","15","null","334","192","null","null","0","15","null","null","455","null","308","null","255","null","240","null","192","null","233","null","63","null","66","null",
"1400000US17031818600","Census Tract 8186, Cook County, Illinois","4852","null","262","null","4139","367","null","null","315","null","228","null","0","null","11","null","118","95","null","null","0","11","null","null","173","null","126","null","107","null","80","null","64","null","67","null","43","null","48","null",
"1400000US17031818700","Census Tract 8187, Cook County, Illinois","3598","null","218","null","3394","227","null","null","90","null","61","null","19","null","38","null","11","17","null","null","0","11","null","null","84","null","121","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031818800","Census Tract 8188, Cook County, Illinois","5502","null","213","null","4906","343","null","null","85","null","77","null","0","null","15","null","165","186","null","null","0","15","null","null","149","null","123","null","197","null","126","null","40","null","47","null","157","null","113","null",
"1400000US17031818900","Census Tract 8189, Cook County, Illinois","4521","null","210","null","3990","251","null","null","186","null","89","null","0","null","11","null","95","72","null","null","0","11","null","null","155","null","130","null","95","null","83","null","0","null","11","null","95","null","83","null",
"1400000US17031819000","Census Tract 8190, Cook County, Illinois","4538","null","178","null","4425","190","null","null","25","null","31","null","0","null","11","null","0","11","null","null","0","11","null","null","56","null","50","null","32","null","40","null","32","null","40","null","0","null","11","null",
"1400000US17031819100","Census Tract 8191, Cook County, Illinois","4387","null","405","null","3584","448","null","null","278","null","148","null","0","null","11","null","61","72","null","null","0","11","null","null","281","null","227","null","183","null","110","null","57","null","47","null","126","null","107","null",
"1400000US17031819200","Census Tract 8192, Cook County, Illinois","6225","null","406","null","4860","469","null","null","67","null","71","null","5","null","9","null","167","160","null","null","0","15","null","null","959","null","423","null","167","null","111","null","72","null","65","null","95","null","91","null",
"1400000US17031819300","Census Tract 8193, Cook County, Illinois","2804","null","244","null","2175","287","null","null","180","null","195","null","0","null","11","null","50","51","null","null","0","11","null","null","272","null","186","null","127","null","89","null","120","null","90","null","7","null","12","null",
"1400000US17031819400","Census Tract 8194, Cook County, Illinois","5372","null","248","null","3836","498","null","null","668","null","523","null","72","null","82","null","117","96","null","null","0","15","null","null","569","null","335","null","110","null","94","null","32","null","49","null","78","null","83","null",
"1400000US17031819500","Census Tract 8195, Cook County, Illinois","3237","null","305","null","2374","268","null","null","726","null","298","null","0","null","11","null","66","59","null","null","0","11","null","null","0","null","11","null","71","null","63","null","13","null","18","null","58","null","59","null",
"1400000US17031819600","Census Tract 8196, Cook County, Illinois","3751","null","184","null","3668","182","null","null","43","null","36","null","0","null","11","null","8","13","null","null","0","11","null","null","0","null","11","null","32","null","36","null","0","null","11","null","32","null","36","null",
"1400000US17031819700","Census Tract 8197, Cook County, Illinois","5794","null","242","null","5537","263","null","null","39","null","54","null","5","null","7","null","124","111","null","null","0","15","null","null","0","null","15","null","89","null","70","null","0","null","15","null","89","null","70","null",
"1400000US17031819801","Census Tract 8198.01, Cook County, Illinois","5576","null","264","null","5336","291","null","null","78","null","96","null","11","null","17","null","51","35","null","null","0","15","null","null","0","null","15","null","100","null","79","null","0","null","15","null","100","null","79","null",
"1400000US17031819802","Census Tract 8198.02, Cook County, Illinois","2651","null","137","null","2536","146","null","null","13","null","22","null","7","null","11","null","39","47","null","null","0","11","null","null","23","null","20","null","33","null","34","null","26","null","28","null","7","null","11","null",
"1400000US17031819900","Census Tract 8199, Cook County, Illinois","3362","null","225","null","3330","226","null","null","0","null","11","null","0","null","11","null","32","38","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031820000","Census Tract 8200, Cook County, Illinois","2196","null","211","null","1727","236","null","null","25","null","25","null","0","null","11","null","425","159","null","null","0","11","null","null","0","null","11","null","19","null","18","null","0","null","11","null","19","null","18","null",
"1400000US17031820101","Census Tract 8201.01, Cook County, Illinois","7043","null","475","null","6405","458","null","null","92","null","46","null","0","null","15","null","431","261","null","null","0","15","null","null","19","null","31","null","96","null","84","null","0","null","15","null","96","null","84","null",
"1400000US17031820103","Census Tract 8201.03, Cook County, Illinois","4163","null","213","null","3749","245","null","null","78","null","46","null","0","null","11","null","49","43","null","null","0","11","null","null","239","null","131","null","48","null","31","null","10","null","16","null","38","null","29","null",
"1400000US17031820104","Census Tract 8201.04, Cook County, Illinois","4113","null","264","null","3658","333","null","null","287","null","184","null","14","null","22","null","25","31","null","null","0","11","null","null","47","null","74","null","82","null","61","null","0","null","11","null","82","null","61","null",
"1400000US17031820201","Census Tract 8202.01, Cook County, Illinois","7653","null","433","null","6653","486","null","null","65","null","79","null","0","null","15","null","411","103","null","null","0","15","null","null","283","null","297","null","241","null","231","null","0","null","15","null","241","null","231","null",
"1400000US17031820202","Census Tract 8202.02, Cook County, Illinois","3247","null","287","null","2921","285","null","null","43","null","34","null","0","null","11","null","28","35","null","null","0","11","null","null","244","null","155","null","11","null","14","null","0","null","11","null","11","null","14","null",
"1400000US17031820300","Census Tract 8203, Cook County, Illinois","5625","null","467","null","3905","669","null","null","46","null","56","null","0","null","15","null","374","251","null","null","0","15","null","null","1300","null","495","null","0","null","15","null","0","null","15","null","0","null","15","null",
"1400000US17031820400","Census Tract 8204, Cook County, Illinois","5715","null","461","null","3458","479","null","null","669","null","205","null","16","null","24","null","89","102","null","null","0","15","null","null","1458","null","554","null","25","null","39","null","0","null","15","null","25","null","39","null",
"1400000US17031820501","Census Tract 8205.01, Cook County, Illinois","5841","null","294","null","5355","416","null","null","208","null","249","null","0","null","15","null","60","55","null","null","0","15","null","null","158","null","205","null","60","null","82","null","60","null","82","null","0","null","15","null",
"1400000US17031820502","Census Tract 8205.02, Cook County, Illinois","5256","null","329","null","4068","431","null","null","221","null","141","null","0","null","15","null","264","166","null","null","0","15","null","null","480","null","224","null","223","null","153","null","89","null","133","null","134","null","98","null",
"1400000US17031820603","Census Tract 8206.03, Cook County, Illinois","6004","null","544","null","4739","583","null","null","537","null","397","null","26","null","45","null","196","118","null","null","0","15","null","null","318","null","251","null","188","null","166","null","109","null","163","null","79","null","72","null",
"1400000US17031820604","Census Tract 8206.04, Cook County, Illinois","4186","null","396","null","3748","501","null","null","67","null","72","null","0","null","11","null","0","11","null","null","0","11","null","null","175","null","167","null","196","null","166","null","86","null","119","null","110","null","125","null",
"1400000US17031820605","Census Tract 8206.05, Cook County, Illinois","4348","null","499","null","1705","332","null","null","2376","null","394","null","0","null","11","null","88","125","null","null","0","11","null","null","138","null","103","null","41","null","31","null","20","null","25","null","21","null","24","null",
"1400000US17031820606","Census Tract 8206.06, Cook County, Illinois","4062","null","365","null","3569","395","null","null","107","null","101","null","0","null","11","null","43","39","null","null","0","11","null","null","212","null","200","null","131","null","95","null","0","null","11","null","131","null","95","null",
"1400000US17031820700","Census Tract 8207, Cook County, Illinois","6732","null","21","null","4388","629","null","null","33","null","50","null","0","null","15","null","141","194","null","null","0","15","null","null","1738","null","657","null","432","null","418","null","235","null","227","null","197","null","233","null",
"1400000US17031820800","Census Tract 8208, Cook County, Illinois","3985","null","322","null","2931","333","null","null","53","null","55","null","5","null","7","null","10","9","null","null","0","11","null","null","926","null","272","null","60","null","41","null","35","null","33","null","25","null","23","null",
"1400000US17031820901","Census Tract 8209.01, Cook County, Illinois","5253","null","370","null","4507","484","null","null","224","null","146","null","256","null","280","null","87","100","null","null","0","15","null","null","135","null","104","null","44","null","50","null","44","null","50","null","0","null","15","null",
"1400000US17031820902","Census Tract 8209.02, Cook County, Illinois","5345","null","343","null","4261","470","null","null","215","null","213","null","0","null","15","null","76","72","null","null","0","15","null","null","747","null","408","null","46","null","36","null","9","null","13","null","37","null","34","null",
"1400000US17031821001","Census Tract 8210.01, Cook County, Illinois","5085","null","323","null","4288","375","null","null","200","null","184","null","0","null","15","null","101","111","null","null","0","15","null","null","208","null","129","null","288","null","222","null","201","null","186","null","87","null","124","null",
"1400000US17031821002","Census Tract 8210.02, Cook County, Illinois","5379","null","360","null","4620","381","null","null","132","null","113","null","0","null","15","null","21","34","null","null","0","15","null","null","588","null","296","null","18","null","25","null","0","null","15","null","18","null","25","null",
"1400000US17031821101","Census Tract 8211.01, Cook County, Illinois","4661","null","335","null","3596","449","null","null","59","null","38","null","0","null","11","null","129","90","null","null","0","11","null","null","719","null","368","null","158","null","108","null","41","null","45","null","117","null","105","null",
"1400000US17031821102","Census Tract 8211.02, Cook County, Illinois","4270","null","210","null","3587","345","null","null","84","null","66","null","0","null","11","null","45","52","null","null","0","11","null","null","423","null","254","null","131","null","113","null","0","null","11","null","131","null","113","null",
"1400000US17031821200","Census Tract 8212, Cook County, Illinois","6215","null","590","null","2026","534","null","null","2624","null","508","null","29","null","44","null","1","2","null","null","0","15","null","null","1314","null","525","null","221","null","278","null","0","null","15","null","221","null","278","null",
"1400000US17031821300","Census Tract 8213, Cook County, Illinois","5542","null","477","null","2401","506","null","null","1729","null","389","null","119","null","183","null","37","67","null","null","0","15","null","null","1252","null","602","null","4","null","9","null","0","null","15","null","4","null","9","null",
"1400000US17031821401","Census Tract 8214.01, Cook County, Illinois","4202","null","396","null","285","259","null","null","3704","null","461","null","0","null","11","null","0","11","null","null","0","11","null","null","87","null","139","null","126","null","100","null","12","null","19","null","114","null","99","null",
"1400000US17031821402","Census Tract 8214.02, Cook County, Illinois","2997","null","304","null","97","46","null","null","2836","null","288","null","0","null","11","null","0","11","null","null","0","11","null","null","35","null","57","null","29","null","30","null","0","null","11","null","29","null","30","null",
"1400000US17031821500","Census Tract 8215, Cook County, Illinois","1674","null","201","null","53","36","null","null","1558","null","206","null","0","null","11","null","0","11","null","null","0","11","null","null","22","null","29","null","41","null","43","null","0","null","11","null","41","null","43","null",
"1400000US17031821600","Census Tract 8216, Cook County, Illinois","4428","null","326","null","2267","278","null","null","1722","null","260","null","0","null","11","null","0","11","null","null","0","11","null","null","274","null","246","null","165","null","101","null","11","null","17","null","154","null","96","null",
"1400000US17031821700","Census Tract 8217, Cook County, Illinois","4691","null","236","null","3777","217","null","null","900","null","302","null","0","null","11","null","0","11","null","null","0","11","null","null","14","null","16","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031821800","Census Tract 8218, Cook County, Illinois","5352","null","306","null","3668","340","null","null","1401","null","296","null","0","null","15","null","1","8","null","null","0","15","null","null","167","null","122","null","115","null","124","null","0","null","15","null","115","null","124","null",
"1400000US17031821900","Census Tract 8219, Cook County, Illinois","5195","null","358","null","3902","393","null","null","885","null","164","null","0","null","15","null","144","163","null","null","0","15","null","null","177","null","167","null","87","null","78","null","79","null","77","null","8","null","13","null",
"1400000US17031822000","Census Tract 8220, Cook County, Illinois","4308","null","19","null","4096","214","null","null","53","null","57","null","5","null","9","null","7","12","null","null","0","11","null","null","90","null","131","null","57","null","79","null","57","null","79","null","0","null","11","null",
"1400000US17031822101","Census Tract 8221.01, Cook County, Illinois","4265","null","199","null","3600","296","null","null","146","null","92","null","0","null","11","null","14","16","null","null","0","11","null","null","475","null","149","null","30","null","34","null","0","null","11","null","30","null","34","null",
"1400000US17031822102","Census Tract 8221.02, Cook County, Illinois","4974","null","449","null","3161","434","null","null","701","null","244","null","0","null","11","null","104","98","null","null","0","11","null","null","687","null","420","null","321","null","259","null","140","null","202","null","181","null","173","null",
"1400000US17031822200","Census Tract 8222, Cook County, Illinois","3978","null","252","null","3495","250","null","null","77","null","86","null","0","null","11","null","34","30","null","null","0","11","null","null","221","null","196","null","151","null","196","null","75","null","119","null","76","null","83","null",
"1400000US17031822301","Census Tract 8223.01, Cook County, Illinois","3798","null","301","null","3341","351","null","null","124","null","199","null","10","null","15","null","32","34","null","null","0","11","null","null","159","null","185","null","132","null","137","null","105","null","135","null","27","null","30","null",
"1400000US17031822302","Census Tract 8223.02, Cook County, Illinois","4368","null","282","null","3351","369","null","null","229","null","142","null","0","null","11","null","403","268","null","null","0","11","null","null","262","null","146","null","123","null","83","null","75","null","74","null","48","null","40","null",
"1400000US17031822400","Census Tract 8224, Cook County, Illinois","6372","null","577","null","5576","691","null","null","241","null","195","null","47","null","75","null","87","95","null","null","0","15","null","null","372","null","371","null","49","null","65","null","21","null","35","null","28","null","51","null",
"1400000US17031822500","Census Tract 8225, Cook County, Illinois","4320","null","254","null","3779","309","null","null","297","null","196","null","1","null","4","null","42","57","null","null","0","11","null","null","77","null","84","null","124","null","117","null","18","null","28","null","106","null","117","null",
"1400000US17031822601","Census Tract 8226.01, Cook County, Illinois","4606","null","377","null","4231","396","null","null","70","null","69","null","0","null","11","null","67","63","null","null","0","11","null","null","198","null","248","null","40","null","43","null","0","null","11","null","40","null","43","null",
"1400000US17031822602","Census Tract 8226.02, Cook County, Illinois","7002","null","475","null","5170","429","null","null","662","null","183","null","0","null","15","null","624","218","null","null","0","15","null","null","373","null","292","null","173","null","151","null","113","null","144","null","60","null","58","null",
"1400000US17031822701","Census Tract 8227.01, Cook County, Illinois","4607","null","369","null","3404","328","null","null","382","null","183","null","0","null","11","null","147","166","null","null","0","11","null","null","554","null","310","null","120","null","90","null","93","null","96","null","27","null","56","null",
"1400000US17031822702","Census Tract 8227.02, Cook County, Illinois","3469","null","321","null","2848","304","null","null","360","null","197","null","0","null","11","null","59","48","null","null","0","11","null","null","146","null","116","null","56","null","55","null","0","null","11","null","56","null","55","null",
"1400000US17031822801","Census Tract 8228.01, Cook County, Illinois","3069","null","318","null","2134","337","null","null","268","null","149","null","0","null","11","null","125","138","null","null","0","11","null","null","267","null","166","null","275","null","267","null","128","null","182","null","147","null","189","null",
"1400000US17031822802","Census Tract 8228.02, Cook County, Illinois","3370","null","304","null","3051","317","null","null","198","null","184","null","0","null","11","null","27","27","null","null","0","11","null","null","51","null","59","null","43","null","45","null","25","null","39","null","18","null","22","null",
"1400000US17031822900","Census Tract 8229, Cook County, Illinois","2141","null","248","null","1852","239","null","null","93","null","94","null","0","null","11","null","18","18","null","null","0","11","null","null","112","null","136","null","66","null","67","null","8","null","13","null","58","null","66","null",
"1400000US17031823001","Census Tract 8230.01, Cook County, Illinois","6407","null","536","null","4475","643","null","null","1348","null","603","null","0","null","15","null","238","199","null","null","0","15","null","null","253","null","214","null","93","null","114","null","0","null","15","null","93","null","114","null",
"1400000US17031823002","Census Tract 8230.02, Cook County, Illinois","5845","null","455","null","5168","567","null","null","273","null","227","null","0","null","15","null","214","167","null","null","7","18","null","null","74","null","79","null","109","null","154","null","12","null","104","null","97","null","105","null",
"1400000US17031823101","Census Tract 8231.01, Cook County, Illinois","4444","null","251","null","4163","290","null","null","169","null","233","null","0","null","11","null","39","61","null","null","10","16","null","null","18","null","27","null","45","null","50","null","0","null","11","null","45","null","50","null",
"1400000US17031823102","Census Tract 8231.02, Cook County, Illinois","3509","null","245","null","3118","264","null","null","27","null","25","null","0","null","11","null","10","19","null","null","0","11","null","null","304","null","245","null","50","null","62","null","0","null","11","null","50","null","62","null",
"1400000US17031823200","Census Tract 8232, Cook County, Illinois","4691","null","362","null","4218","382","null","null","169","null","100","null","0","null","11","null","100","84","null","null","0","11","null","null","193","null","249","null","11","null","18","null","0","null","11","null","11","null","18","null",
"1400000US17031823302","Census Tract 8233.02, Cook County, Illinois","5979","null","600","null","3185","667","null","null","2230","null","460","null","25","null","42","null","21","48","null","null","0","15","null","null","386","null","318","null","132","null","164","null","0","null","15","null","132","null","164","null",
"1400000US17031823303","Census Tract 8233.03, Cook County, Illinois","4311","null","352","null","3147","322","null","null","728","null","306","null","0","null","11","null","6","10","null","null","0","11","null","null","213","null","173","null","217","null","200","null","159","null","190","null","58","null","50","null",
"1400000US17031823304","Census Tract 8233.04, Cook County, Illinois","6138","null","407","null","4020","474","null","null","1383","null","263","null","0","null","15","null","86","98","null","null","0","15","null","null","490","null","331","null","159","null","123","null","125","null","117","null","34","null","38","null",
"1400000US17031823400","Census Tract 8234, Cook County, Illinois","5040","null","476","null","2346","507","null","null","929","null","225","null","12","null","17","null","18","25","null","null","0","15","null","null","1254","null","500","null","481","null","375","null","129","null","160","null","352","null","324","null",
"1400000US17031823500","Census Tract 8235, Cook County, Illinois","4669","null","447","null","3122","513","null","null","718","null","197","null","81","null","84","null","41","42","null","null","0","11","null","null","523","null","377","null","184","null","218","null","0","null","11","null","184","null","218","null",
"1400000US17031823602","Census Tract 8236.02, Cook County, Illinois","6296","null","403","null","5811","465","null","null","166","null","97","null","2","null","4","null","154","193","null","null","0","15","null","null","163","null","147","null","0","null","15","null","0","null","15","null","0","null","15","null",
"1400000US17031823603","Census Tract 8236.03, Cook County, Illinois","2259","null","320","null","781","312","null","null","818","null","192","null","82","null","130","null","0","11","null","null","0","11","null","null","535","null","278","null","43","null","62","null","0","null","11","null","43","null","62","null",
"1400000US17031823604","Census Tract 8236.04, Cook County, Illinois","3765","null","229","null","3485","257","null","null","29","null","38","null","0","null","11","null","116","86","null","null","0","11","null","null","37","null","42","null","98","null","104","null","58","null","86","null","40","null","61","null",
"1400000US17031823605","Census Tract 8236.05, Cook County, Illinois","4219","null","273","null","3894","290","null","null","127","null","57","null","6","null","12","null","103","56","null","null","0","11","null","null","56","null","49","null","33","null","37","null","16","null","23","null","17","null","29","null",
"1400000US17031823702","Census Tract 8237.02, Cook County, Illinois","6149","null","393","null","5000","430","null","null","697","null","271","null","0","null","15","null","126","106","null","null","0","15","null","null","41","null","49","null","285","null","217","null","171","null","183","null","114","null","127","null",
"1400000US17031823703","Census Tract 8237.03, Cook County, Illinois","8118","null","702","null","7154","754","null","null","65","null","62","null","0","null","15","null","710","340","null","null","0","15","null","null","115","null","145","null","74","null","95","null","42","null","72","null","32","null","58","null",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","4123","null","370","null","3995","352","null","null","39","null","38","null","23","null","37","null","63","65","null","null","0","11","null","null","3","null","8","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","4831","null","461","null","4341","503","null","null","302","null","200","null","0","null","11","null","0","11","null","null","15","23","null","null","79","null","115","null","94","null","94","null","0","null","11","null","94","null","94","null",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","5606","null","305","null","4959","402","null","null","109","null","114","null","0","null","15","null","135","105","null","null","0","15","null","null","234","null","194","null","169","null","173","null","50","null","135","null","119","null","109","null",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","6693","null","434","null","6459","472","null","null","43","null","37","null","0","null","15","null","137","92","null","null","0","15","null","null","0","null","15","null","54","null","54","null","15","null","26","null","39","null","48","null",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","2871","null","239","null","2714","247","null","null","31","null","32","null","0","null","11","null","80","85","null","null","0","11","null","null","0","null","11","null","46","null","37","null","0","null","11","null","46","null","37","null",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","3855","null","254","null","3347","310","null","null","72","null","70","null","13","null","20","null","87","78","null","null","0","11","null","null","213","null","203","null","123","null","103","null","0","null","11","null","123","null","103","null",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","3650","null","291","null","3260","309","null","null","46","null","36","null","61","null","99","null","196","117","null","null","9","15","null","null","15","null","19","null","63","null","61","null","0","null","11","null","63","null","61","null",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","4709","null","269","null","4355","301","null","null","158","null","93","null","0","null","11","null","0","11","null","null","0","11","null","null","80","null","79","null","116","null","117","null","29","null","48","null","87","null","113","null",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","4031","null","211","null","3866","214","null","null","1","null","2","null","92","null","111","null","72","73","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","6124","null","291","null","5781","315","null","null","0","null","15","null","58","null","94","null","138","104","null","null","0","15","null","null","15","null","23","null","132","null","132","null","0","null","15","null","132","null","132","null",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","5640","null","379","null","5356","337","null","null","164","null","214","null","0","null","15","null","120","154","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","null","15","null",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","5663","null","258","null","5282","328","null","null","72","null","83","null","0","null","15","null","191","116","null","null","0","15","null","null","12","null","22","null","106","null","86","null","46","null","69","null","60","null","56","null",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","4560","null","311","null","4311","371","null","null","35","null","55","null","0","null","11","null","114","113","null","null","0","11","null","null","21","null","24","null","79","null","77","null","44","null","65","null","35","null","42","null",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","6497","null","425","null","5996","529","null","null","46","null","54","null","0","null","15","null","178","102","null","null","0","15","null","null","200","null","221","null","77","null","104","null","58","null","97","null","19","null","34","null",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","7020","null","471","null","6414","506","null","null","141","null","111","null","0","null","15","null","73","93","null","null","0","15","null","null","117","null","148","null","275","null","210","null","0","null","15","null","275","null","210","null",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","6677","null","396","null","6154","484","null","null","169","null","164","null","0","null","15","null","50","60","null","null","0","15","null","null","252","null","271","null","52","null","67","null","10","null","16","null","42","null","64","null",
"1400000US17031824108","Census Tract 8241.08, Cook County, Illinois","8000","null","378","null","6340","535","null","null","787","null","229","null","12","null","20","null","569","102","null","null","0","15","null","null","156","null","221","null","136","null","130","null","25","null","41","null","111","null","107","null",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","7005","null","493","null","5502","702","null","null","173","null","176","null","0","null","15","null","1087","634","null","null","31","46","null","null","111","null","147","null","101","null","123","null","0","null","15","null","101","null","123","null",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","5109","null","248","null","4357","275","null","null","266","null","156","null","0","null","15","null","412","139","null","null","0","15","null","null","0","null","15","null","74","null","99","null","0","null","15","null","74","null","99","null",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","3951","null","328","null","3402","357","null","null","287","null","229","null","34","null","47","null","131","90","null","null","0","11","null","null","0","null","11","null","97","null","97","null","0","null","11","null","97","null","97","null",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","5482","null","339","null","4430","355","null","null","416","null","197","null","0","null","15","null","270","159","null","null","0","15","null","null","301","null","265","null","65","null","69","null","0","null","15","null","65","null","69","null",
"1400000US17031824117","Census Tract 8241.17, Cook County, Illinois","9619","null","349","null","8782","407","null","null","102","null","98","null","0","null","15","null","450","68","null","null","0","15","null","null","147","null","114","null","138","null","99","null","35","null","60","null","103","null","77","null",
